시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,27.50,26.20,0.00,0.00,4.87,0.00,0.00,"0.00"
00:15,27.41,26.20,0.00,0.00,4.70,0.00,0.00,"0.00"
00:30,27.35,26.20,0.00,0.00,4.03,0.00,0.00,"0.00"
00:45,27.36,26.20,0.00,0.00,4.00,0.00,0.00,"0.00"
01:00,27.05,26.20,0.00,0.00,3.87,0.00,0.00,"0.00"
01:15,26.90,26.20,0.00,0.00,3.83,0.00,0.00,"0.00"
01:30,26.90,25.83,0.00,0.00,3.50,0.00,0.00,"0.00"
01:45,26.90,25.90,0.00,0.00,3.90,0.00,0.00,"0.00"
02:00,26.90,26.00,0.00,0.00,4.00,0.00,0.00,"0.00"
02:15,26.90,26.00,0.00,0.00,3.83,0.00,0.00,"0.00"
02:30,26.90,25.81,0.00,0.00,3.30,0.00,0.00,"0.00"
02:45,26.89,25.58,0.00,0.00,3.30,0.00,0.00,"0.00"
03:00,26.45,25.50,0.00,0.00,3.40,0.00,0.00,"0.00"
03:15,26.23,25.50,0.00,0.00,3.83,0.00,0.00,"0.00"
03:30,26.24,25.50,0.00,0.00,4.00,0.00,0.00,"0.00"
03:45,26.61,25.50,0.00,0.00,4.00,0.00,0.00,"0.00"
04:00,26.27,25.50,0.00,0.00,3.57,0.00,0.00,"0.00"
04:15,26.20,25.46,0.00,0.00,3.50,0.00,0.00,"0.00"
04:30,26.20,25.40,0.00,0.00,3.83,0.00,0.00,"0.00"
04:45,26.20,25.40,0.00,0.00,4.00,0.00,0.00,"0.00"
05:00,26.16,25.12,0.00,0.00,4.00,0.00,0.00,"0.00"
05:15,26.06,24.89,0.00,0.00,3.30,0.00,0.00,"0.00"
05:30,25.68,24.80,0.00,0.00,13.03,0.00,0.00,"0.00"
05:45,25.50,24.80,0.00,0.00,205.33,0.00,0.00,"0.00"
06:00,25.50,24.80,0.00,0.00,335.53,0.00,0.00,"0.00"
06:15,25.57,24.80,0.00,0.00,403.90,0.08,0.04,"0.00"
06:30,26.06,24.80,1.80,3.33,429.30,0.21,0.12,"0.00"
06:45,26.21,25.13,7.20,10.00,482.30,0.32,0.14,"0.00"
07:00,26.79,25.30,11.00,16.67,528.90,0.71,0.48,"0.00"
07:15,26.80,25.42,14.60,24.20,552.50,1.01,0.63,"0.00"
07:30,27.10,25.96,18.27,32.40,563.20,1.22,0.77,"0.20"
07:45,27.68,26.08,22.47,41.73,559.97,1.58,0.95,"0.42"
08:00,28.19,26.55,26.27,50.80,560.23,1.91,1.12,"0.67"
08:15,28.98,26.94,32.13,60.73,564.93,2.22,1.31,"0.96"
08:30,29.53,27.12,39.53,69.73,564.07,2.57,1.51,"1.28"
08:45,30.44,27.74,45.27,77.20,569.90,2.89,1.71,"1.64"
09:00,30.93,28.25,51.80,84.87,571.70,3.19,1.90,"2.05"
09:15,31.69,29.17,58.93,93.80,569.07,3.60,2.11,"2.51"
09:30,32.40,29.54,67.60,100.00,573.43,3.87,2.28,"3.01"
09:45,33.03,30.11,91.80,103.33,563.90,4.10,2.38,"3.53"
10:00,33.99,30.43,130.80,137.20,576.57,5.33,3.14,"4.24"
10:15,35.49,31.75,149.80,156.87,575.97,6.13,3.61,"5.05"
10:30,36.85,32.54,127.00,149.40,572.50,5.85,3.43,"5.82"
10:45,37.00,32.56,148.20,152.80,570.33,5.97,3.47,"6.60"
11:00,37.10,32.57,194.13,138.53,569.03,5.37,3.12,"7.30"
11:15,37.21,33.03,335.53,158.73,567.40,6.12,3.50,"8.09"
11:30,37.63,32.81,452.00,179.93,569.23,6.75,3.91,"8.96"
11:45,39.27,34.30,865.00,263.47,571.27,10.23,5.88,"10.30"
12:00,41.03,34.61,572.93,232.00,570.61,9.06,5.26,"11.54"
12:15,41.95,33.23,778.73,342.73,557.07,13.39,7.51,"13.25"
12:30,44.51,36.63,727.27,351.27,557.80,13.81,7.84,"15.10"
12:45,45.57,36.30,700.73,382.60,554.17,15.28,8.50,"17.00"
13:00,44.73,36.73,216.93,173.20,551.57,6.68,3.77,"17.94"
13:15,42.32,36.04,196.60,175.27,555.83,6.83,3.88,"18.81"
13:30,43.28,35.76,344.13,269.33,554.40,11.02,6.07,"20.24"
13:45,44.32,36.73,286.80,246.20,561.60,9.47,5.41,"21.42"
14:00,50.13,37.51,604.33,512.60,550.80,19.48,10.82,"24.13"
14:15,53.53,37.97,367.87,347.87,545.57,13.08,7.22,"25.85"
14:30,52.23,37.77,181.07,191.33,550.73,7.45,4.15,"26.77"
14:45,57.97,37.83,433.13,478.07,534.87,19.14,10.22,"29.13"
15:00,57.39,37.94,518.60,619.60,555.63,23.58,13.17,"32.28"
15:15,58.45,40.55,571.93,740.27,543.63,28.10,15.34,"35.95"
15:30,60.01,40.71,331.60,447.33,530.07,17.81,9.55,"38.23"
15:45,55.89,37.31,350.33,509.87,540.87,18.97,10.26,"40.62"
16:00,51.07,37.81,123.00,151.87,532.33,5.46,2.96,"41.29"
16:15,49.33,37.74,217.80,345.53,557.90,11.02,6.22,"42.68"
16:30,50.99,37.92,298.40,498.60,556.47,16.81,9.42,"44.89"
16:45,54.95,37.68,230.00,409.00,543.80,13.85,7.58,"46.67"
17:00,56.82,37.15,165.47,332.60,468.60,10.95,5.20,"47.85"
17:15,53.57,35.82,89.67,147.53,384.03,8.37,3.29,"48.56"
