시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,8.25,8.89,0.00,0.00,9.00,0.00,0.00,"0.00"
00:15,8.16,8.65,0.00,0.00,8.00,0.00,0.00,"0.00"
00:30,7.94,8.31,0.00,0.00,8.77,0.00,0.00,"0.00"
00:45,7.53,7.97,0.00,0.00,8.23,0.00,0.00,"0.00"
01:00,7.46,7.80,0.00,0.00,8.07,0.00,0.00,"0.00"
01:15,7.17,7.63,0.00,0.00,7.00,0.00,0.00,"0.00"
01:30,6.85,7.45,0.00,0.00,7.00,0.00,0.00,"0.00"
01:45,6.61,7.37,0.00,0.00,7.00,0.00,0.00,"0.00"
02:00,6.50,7.25,0.00,0.00,7.00,0.00,0.00,"0.00"
02:15,6.42,6.97,0.00,0.00,7.00,0.00,0.00,"0.00"
02:30,6.24,6.72,0.00,0.00,7.00,0.00,0.00,"0.00"
02:45,6.03,6.57,0.00,0.00,7.00,0.00,0.00,"0.00"
03:00,5.94,6.51,0.00,0.00,6.93,0.00,0.00,"0.00"
03:15,5.80,6.41,0.00,0.00,7.07,0.00,0.00,"0.00"
03:30,5.75,6.29,0.00,0.00,7.17,0.00,0.00,"0.00"
03:45,5.63,6.07,0.00,0.00,7.00,0.00,0.00,"0.00"
04:00,5.60,5.83,0.00,0.00,8.13,0.00,0.00,"0.00"
04:15,5.60,5.76,0.00,0.00,7.80,0.00,0.00,"0.00"
04:30,5.41,5.69,0.00,0.00,8.00,0.00,0.00,"0.00"
04:45,5.30,5.55,0.00,0.00,8.03,0.00,0.00,"0.00"
05:00,5.24,5.37,0.00,0.00,8.10,0.00,0.00,"0.00"
05:15,4.99,5.23,0.00,0.00,8.97,0.00,0.00,"0.00"
05:30,4.82,5.03,0.00,0.00,9.37,0.00,0.00,"0.00"
05:45,4.52,5.00,0.00,0.00,8.97,0.00,0.00,"0.00"
06:00,4.35,5.00,0.00,0.00,9.13,0.00,0.00,"0.00"
06:15,4.30,4.96,0.00,0.00,8.67,0.00,0.00,"0.00"
06:30,4.20,4.78,0.00,0.00,10.07,0.00,0.00,"0.00"
06:45,4.11,4.67,0.00,0.00,78.93,0.00,0.00,"0.00"
07:00,4.07,4.63,0.00,0.00,271.73,0.00,0.00,"0.00"
07:15,4.06,4.60,0.00,0.00,404.33,0.02,0.02,"0.00"
07:30,4.10,4.60,0.20,1.00,479.83,0.13,0.07,"0.00"
07:45,4.30,4.60,2.80,5.33,450.60,0.27,0.14,"0.00"
08:00,4.91,4.72,5.93,10.93,532.20,0.47,0.29,"0.00"
08:15,5.41,4.80,8.60,16.80,581.93,0.87,0.58,"0.00"
08:30,5.66,4.83,10.93,22.00,599.07,1.08,0.71,"0.11"
08:45,6.23,5.06,13.20,31.13,604.37,1.36,0.90,"0.32"
09:00,6.64,5.45,15.40,40.27,601.70,1.81,1.14,"0.58"
09:15,7.33,5.75,16.60,48.47,610.17,2.13,1.35,"0.86"
09:30,7.99,6.25,18.20,54.20,605.70,2.40,1.53,"1.18"
09:45,8.54,6.91,19.20,57.93,610.10,2.71,1.71,"1.54"
10:00,9.30,7.80,20.27,63.73,607.50,2.81,1.78,"1.92"
10:15,9.98,10.91,297.27,77.87,612.27,2.84,1.85,"2.30"
10:30,10.53,11.45,441.53,105.20,624.43,3.74,2.39,"2.81"
10:45,12.88,13.41,451.93,145.60,621.03,5.54,3.51,"3.58"
11:00,14.77,12.49,458.73,194.47,613.80,7.59,4.72,"4.63"
11:15,16.96,13.65,492.47,250.33,616.17,9.65,6.00,"6.01"
11:30,18.79,13.09,536.53,309.20,610.33,11.93,7.35,"7.71"
11:45,21.09,14.03,543.40,370.53,611.00,13.83,8.51,"9.69"
12:00,23.76,14.76,532.38,425.62,611.58,15.37,9.46,"11.91"
12:15,26.43,15.11,526.53,485.93,610.47,17.27,10.64,"14.41"
12:30,29.15,15.71,513.93,544.67,598.67,19.35,11.66,"17.17"
12:45,31.65,16.51,496.80,599.53,587.10,21.93,12.94,"20.24"
13:00,34.32,16.75,477.47,647.00,585.20,23.26,13.67,"23.48"
13:15,36.10,16.64,465.47,701.33,580.87,24.96,14.56,"26.96"
13:30,37.34,17.01,448.73,748.80,575.43,26.47,15.28,"30.61"
13:45,39.05,16.78,431.47,796.60,572.87,28.09,16.15,"34.47"
14:00,40.55,17.82,405.73,827.67,558.53,29.42,16.48,"38.41"
14:15,40.49,16.93,380.33,861.13,555.30,30.50,17.00,"42.47"
14:30,42.05,17.77,348.33,875.07,555.37,31.19,17.38,"46.63"
14:45,43.63,18.63,322.07,883.60,547.57,32.03,17.58,"50.84"
15:00,44.48,18.81,288.60,892.13,559.80,31.14,17.49,"55.03"
15:15,44.97,19.27,258.87,891.20,559.10,29.50,16.54,"58.99"
15:30,44.13,17.98,223.27,865.40,563.70,26.67,15.11,"62.60"
15:45,43.88,18.90,173.13,832.47,570.83,22.89,13.15,"65.75"
16:00,42.74,18.45,132.33,756.33,572.33,16.65,9.60,"68.03"
16:15,39.93,17.50,94.60,646.00,576.00,9.85,5.74,"69.35"
16:30,35.70,15.61,60.53,527.87,586.60,4.38,2.64,"69.94"
16:45,29.41,13.81,16.73,140.87,570.47,1.08,0.70,"70.14"
17:00,19.67,11.53,1.33,10.33,516.90,0.35,0.21,"70.20"
17:15,15.35,10.48,0.00,0.07,531.43,0.03,0.02,"70.20"
17:30,13.23,9.83,0.00,0.00,372.73,0.00,0.00,"70.20"
17:45,12.08,9.37,0.00,0.00,136.23,0.00,0.00,"70.20"
18:00,11.41,8.94,0.00,0.00,52.33,0.00,0.00,"70.20"
18:15,10.91,8.69,0.00,0.00,44.27,0.00,0.00,"70.20"
18:30,10.54,8.35,0.00,0.00,41.93,0.00,0.00,"70.20"
18:45,10.34,8.24,0.00,0.00,42.10,0.00,0.00,"70.20"
19:00,10.19,8.05,0.00,0.00,42.63,0.00,0.00,"70.20"
19:15,9.93,7.83,0.00,0.00,42.07,0.00,0.00,"70.20"
19:30,9.74,7.80,0.00,0.00,44.50,0.00,0.00,"70.20"
19:45,9.58,7.75,0.00,0.00,42.60,0.00,0.00,"70.20"
20:00,9.31,7.54,0.00,0.00,38.90,0.00,0.00,"70.20"
20:15,8.93,7.17,0.00,0.00,39.00,0.00,0.00,"70.20"
20:30,8.51,6.90,0.00,0.00,38.53,0.00,0.00,"70.20"
20:45,8.21,6.78,0.00,0.00,36.53,0.00,0.00,"70.20"
21:00,8.07,6.61,0.00,0.00,36.07,0.00,0.00,"70.20"
21:15,7.83,6.53,0.00,0.00,38.67,0.00,0.00,"70.20"
21:30,7.51,6.47,0.00,0.00,35.03,0.00,0.00,"70.20"
21:45,7.21,5.93,0.00,0.00,33.37,0.00,0.00,"70.20"
22:00,6.88,5.75,0.00,0.00,34.07,0.00,0.00,"70.20"
22:15,6.47,5.66,0.00,0.00,32.73,0.00,0.00,"70.20"
22:30,6.31,5.45,0.00,0.00,22.93,0.00,0.00,"70.20"
22:45,6.27,5.13,0.00,0.00,15.67,0.00,0.00,"70.20"
23:00,5.83,4.99,0.00,0.00,12.83,0.00,0.00,"70.20"
23:15,5.70,4.69,0.00,0.00,11.10,0.00,0.00,"70.20"
23:30,5.59,4.60,0.00,0.00,11.00,0.00,0.00,"70.20"
