시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,23.81,22.00,0.00,0.00,5.33,0.00,0.00,"0.00"
00:15,23.50,21.99,0.00,0.00,5.53,0.00,0.00,"0.00"
00:30,23.41,21.90,0.00,0.00,4.87,0.00,0.00,"0.00"
00:45,23.39,21.90,0.00,0.00,4.00,0.00,0.00,"0.00"
01:00,23.21,21.90,0.00,0.00,4.00,0.00,0.00,"0.00"
01:15,23.07,21.84,0.00,0.00,4.17,0.00,0.00,"0.00"
01:30,23.24,21.59,0.00,0.00,4.50,0.00,0.00,"0.00"
01:45,22.91,21.45,0.00,0.00,4.13,0.00,0.00,"0.00"
02:00,22.83,21.45,0.00,0.00,4.13,0.00,0.00,"0.00"
02:15,22.80,21.32,0.00,0.00,4.47,0.00,0.00,"0.00"
02:30,22.80,21.07,0.00,0.00,4.30,0.00,0.00,"0.00"
02:45,22.80,20.95,0.00,0.00,4.00,0.00,0.00,"0.00"
03:00,22.80,20.71,0.00,0.00,4.50,0.00,0.00,"0.00"
03:15,22.80,20.97,0.00,0.00,5.00,0.00,0.00,"0.00"
03:30,22.80,21.19,0.00,0.00,5.00,0.00,0.00,"0.00"
03:45,22.80,21.15,0.00,0.00,5.10,0.00,0.00,"0.00"
04:00,22.80,21.13,0.00,0.00,5.93,0.00,0.00,"0.00"
04:15,22.80,21.15,0.00,0.00,6.00,0.00,0.00,"0.00"
04:30,22.80,21.21,0.00,0.00,6.00,0.00,0.00,"0.00"
04:45,22.80,20.78,0.00,0.00,7.53,0.00,0.00,"0.00"
05:00,22.80,21.11,0.00,0.00,6.47,0.00,0.00,"0.00"
05:15,22.80,20.82,0.00,0.00,5.37,0.00,0.00,"0.00"
05:30,22.80,20.73,0.00,0.00,4.97,0.00,0.00,"0.00"
05:45,22.80,20.95,0.00,0.00,14.23,0.00,0.00,"0.00"
06:00,22.80,20.89,0.00,0.00,204.13,0.00,0.00,"0.00"
06:15,22.80,20.86,0.00,0.00,326.73,0.00,0.00,"0.00"
06:30,22.80,21.06,0.00,0.00,384.83,0.07,0.05,"0.00"
06:45,22.80,21.19,4.73,5.40,470.53,0.21,0.11,"0.00"
07:00,22.80,21.17,4.73,7.40,489.90,0.23,0.11,"0.00"
07:15,22.96,21.21,4.27,12.73,539.07,0.44,0.28,"0.00"
07:30,23.83,21.82,6.93,23.27,559.93,0.90,0.56,"0.00"
07:45,24.00,21.90,7.47,30.33,565.93,1.05,0.67,"0.03"
08:00,24.00,22.08,9.20,43.80,573.80,1.45,0.91,"0.25"
08:15,24.81,22.97,13.13,60.73,577.00,2.03,1.23,"0.52"
