시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,28.40,28.80,0.00,0.00,5.17,0.00,0.00,"0.00"
00:15,28.40,28.80,0.00,0.00,5.17,0.00,0.00,"0.00"
00:30,28.40,28.80,0.00,0.00,5.03,0.00,0.00,"0.00"
00:45,28.37,28.80,0.00,0.00,4.13,0.00,0.00,"0.00"
01:00,28.30,28.80,0.00,0.00,4.47,0.00,0.00,"0.00"
01:15,28.30,28.80,0.00,0.00,4.43,0.00,0.00,"0.00"
01:30,28.30,28.80,0.00,0.00,4.30,0.00,0.00,"0.00"
01:45,28.30,28.63,0.00,0.00,4.00,0.00,0.00,"0.00"
02:00,28.30,28.40,0.00,0.00,4.00,0.00,0.00,"0.00"
02:15,28.30,28.31,0.00,0.00,4.13,0.00,0.00,"0.00"
02:30,28.30,28.30,0.00,0.00,4.17,0.00,0.00,"0.00"
02:45,28.30,28.30,0.00,0.00,4.63,0.00,0.00,"0.00"
03:00,28.30,28.30,0.00,0.00,4.43,0.00,0.00,"0.00"
03:15,28.30,28.30,0.00,0.00,4.53,0.00,0.00,"0.00"
03:30,28.27,28.27,0.00,0.00,4.27,0.00,0.00,"0.00"
03:45,27.83,28.11,0.00,0.00,4.07,0.00,0.00,"0.00"
04:00,27.73,28.02,0.00,0.00,4.37,0.00,0.00,"0.00"
04:15,28.00,27.90,0.00,0.00,4.93,0.00,0.00,"0.00"
04:30,27.85,27.71,0.00,0.00,5.40,0.00,0.00,"0.00"
04:45,27.73,27.70,0.00,0.00,5.60,0.00,0.00,"0.00"
05:00,27.71,27.69,0.00,0.00,4.33,0.00,0.00,"0.00"
05:15,27.73,27.65,0.00,0.00,7.33,0.00,0.00,"0.00"
05:30,27.69,27.70,0.00,0.00,117.80,0.00,0.00,"0.00"
05:45,27.61,27.71,0.00,0.00,243.77,0.00,0.00,"0.00"
06:00,27.77,27.80,0.00,0.00,318.83,0.00,0.00,"0.00"
06:15,28.08,27.86,0.87,0.07,392.90,0.07,0.05,"0.00"
06:30,28.10,27.95,9.80,5.47,465.33,0.21,0.10,"0.00"
06:45,27.73,27.70,1.33,0.60,466.77,0.05,0.04,"0.00"
07:00,27.77,27.67,12.47,10.27,514.43,0.34,0.20,"0.00"
07:15,28.10,27.91,31.73,22.20,544.33,0.92,0.58,"0.00"
07:30,28.17,27.98,14.33,8.20,479.73,0.23,0.11,"0.00"
07:45,28.62,28.00,31.80,20.27,540.20,0.81,0.50,"0.00"
08:00,29.00,28.29,44.27,30.40,555.80,1.29,0.78,"0.00"
08:15,29.49,28.71,57.00,41.53,562.33,1.81,1.07,"0.23"
08:30,30.11,29.03,77.00,73.73,567.03,2.83,1.68,"0.59"
08:45,31.55,29.61,121.87,93.07,574.93,3.55,2.09,"1.05"
09:00,32.21,30.14,123.00,100.07,570.73,3.79,2.22,"1.53"
09:15,32.87,30.39,118.47,124.00,575.17,4.69,2.73,"2.13"
09:30,33.53,30.81,91.20,116.13,576.87,4.37,2.58,"2.69"
09:45,34.09,31.51,142.93,142.47,580.40,5.37,3.17,"3.40"
10:00,34.91,32.03,158.47,141.40,573.37,5.39,3.17,"4.09"
10:15,35.52,32.40,182.00,143.73,570.20,5.45,3.17,"4.79"
10:30,36.93,32.83,191.00,163.53,572.27,6.40,3.72,"5.62"
10:45,37.11,33.21,168.07,145.00,571.63,5.72,3.34,"6.35"
11:00,37.51,33.68,190.73,171.87,573.40,6.69,3.90,"7.22"
11:15,37.84,33.93,291.80,141.00,569.90,5.27,3.06,"7.90"
11:30,38.61,34.65,489.80,183.93,573.17,6.77,3.93,"8.77"
11:45,39.17,35.89,666.40,215.40,578.67,8.04,4.72,"9.87"
12:00,39.43,35.49,362.40,170.20,567.23,6.45,3.73,"10.68"
12:15,39.71,35.47,375.80,202.87,558.83,7.79,4.39,"11.72"
12:30,42.03,36.55,600.87,278.20,564.37,10.54,6.11,"13.19"
12:45,43.03,36.59,467.87,234.13,564.00,8.82,5.07,"14.39"
13:00,42.43,35.57,338.47,211.67,560.10,7.85,4.51,"15.44"
13:15,44.79,36.45,397.27,236.87,547.13,9.13,5.16,"16.62"
