시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,1.59,1.35,0.00,0.00,13.23,0.00,0.00,"0.00"
00:15,1.50,0.80,0.00,0.00,12.20,0.00,0.00,"0.00"
00:30,1.31,0.77,0.00,0.00,10.53,0.00,0.00,"0.00"
00:45,0.94,0.41,0.00,0.00,10.23,0.00,0.00,"0.00"
01:00,0.84,0.31,0.00,0.00,11.57,0.00,0.00,"0.00"
01:15,0.80,0.10,0.00,0.00,12.33,0.00,0.00,"0.00"
01:30,0.80,0.10,0.00,0.00,10.07,0.00,0.00,"0.00"
01:45,0.77,0.10,0.00,0.00,10.00,0.00,0.00,"0.00"
02:00,0.53,0.10,0.00,0.00,10.00,0.00,0.00,"0.00"
02:15,0.22,0.05,0.00,0.00,9.90,0.00,0.00,"0.00"
02:30,0.10,0.00,0.00,0.00,9.47,0.00,0.00,"0.00"
02:45,0.10,0.09,0.00,0.00,9.97,0.00,0.00,"0.00"
03:00,0.29,0.10,0.00,0.00,10.00,0.00,0.00,"0.00"
03:15,0.61,0.32,0.00,0.00,10.90,0.00,0.00,"0.00"
03:30,0.77,1.15,0.00,0.00,11.67,0.00,0.00,"0.00"
03:45,1.01,1.77,0.00,0.00,12.00,0.00,0.00,"0.00"
04:00,1.31,1.97,0.00,0.00,12.73,0.00,0.00,"0.00"
04:15,1.75,2.00,0.00,0.00,13.07,0.00,0.00,"0.00"
04:30,2.15,2.00,0.00,0.00,12.00,0.00,0.00,"0.00"
04:45,2.29,2.00,0.00,0.00,13.90,0.00,0.00,"0.00"
05:00,2.39,2.00,0.00,0.00,13.00,0.00,0.00,"0.00"
05:15,2.40,2.00,0.00,0.00,12.00,0.00,0.00,"0.00"
05:30,2.40,2.00,0.00,0.00,12.00,0.00,0.00,"0.00"
05:45,2.40,2.00,0.00,0.00,12.00,0.00,0.00,"0.00"
06:00,2.43,2.00,0.00,0.00,12.47,0.00,0.00,"0.00"
06:15,2.65,2.00,0.00,0.00,12.90,0.00,0.00,"0.00"
06:30,2.70,2.00,0.00,0.00,13.00,0.00,0.00,"0.00"
06:45,2.70,2.01,0.00,0.00,13.70,0.00,0.00,"0.00"
07:00,2.70,2.10,0.00,0.00,45.30,0.00,0.00,"0.00"
07:15,2.70,2.21,0.00,0.00,260.40,0.00,0.00,"0.00"
07:30,2.70,3.02,0.00,0.00,381.20,0.00,0.00,"0.00"
07:45,2.77,3.10,3.07,1.33,477.93,0.07,0.08,"0.00"
08:00,3.63,3.10,12.80,10.53,482.20,0.36,0.19,"0.00"
08:15,3.95,3.37,23.67,19.60,579.20,0.95,0.61,"0.00"
08:30,4.10,3.40,34.53,29.13,610.83,1.31,0.86,"0.14"
08:45,4.41,3.40,51.27,46.87,611.97,1.97,1.28,"0.42"
09:00,5.42,3.74,59.40,50.67,618.07,2.11,1.37,"0.73"
09:15,5.85,4.59,64.27,55.87,613.63,2.38,1.53,"1.05"
09:30,6.91,4.80,101.07,90.73,626.43,3.59,2.32,"1.56"
09:45,8.19,5.19,126.20,101.20,626.90,4.13,2.62,"2.14"
10:00,8.40,5.35,110.53,78.93,621.70,3.26,2.12,"2.60"
10:15,8.80,5.81,128.60,91.27,623.80,3.81,2.43,"3.14"
10:30,9.48,6.09,146.40,103.67,622.47,4.32,2.73,"3.74"
10:45,9.73,6.57,159.67,111.33,625.70,4.59,2.94,"4.39"
11:00,10.50,7.08,170.60,122.07,625.90,4.95,3.18,"5.10"
11:15,11.01,7.32,193.73,137.53,627.60,5.59,3.57,"5.90"
11:30,12.01,8.41,249.60,174.53,629.90,6.99,4.47,"6.91"
11:45,13.71,9.03,276.27,193.13,624.67,7.76,4.91,"8.04"
12:00,15.41,10.59,303.33,212.73,624.27,8.48,5.36,"9.28"
12:15,16.13,9.81,252.53,189.73,618.73,7.60,4.76,"10.36"
12:30,16.59,10.18,307.80,241.07,625.03,9.48,5.99,"11.74"
12:45,18.44,11.23,353.73,294.33,627.70,11.27,7.14,"13.39"
13:00,19.88,11.84,306.73,254.80,615.43,10.02,6.24,"14.85"
13:15,18.43,10.97,236.20,205.07,619.57,8.13,5.11,"16.00"
13:30,17.97,10.63,242.20,207.33,617.67,8.40,5.25,"17.20"
13:45,17.40,10.60,195.47,159.47,612.17,6.55,4.07,"18.13"
14:00,16.53,10.47,190.60,165.47,609.00,6.77,4.17,"19.06"
14:15,16.27,10.99,158.20,127.87,609.43,5.30,3.28,"19.80"
14:30,15.21,10.99,104.93,78.73,605.80,3.35,2.11,"20.25"
14:45,14.01,10.63,87.47,62.20,605.83,2.69,1.72,"20.63"
15:00,13.00,10.07,69.00,43.13,606.13,1.92,1.25,"20.91"
15:15,11.77,9.33,43.13,27.80,604.80,1.25,0.85,"21.13"
15:30,11.07,9.11,42.93,24.07,603.37,1.18,0.78,"21.34"
15:45,10.39,9.01,26.93,14.36,590.14,0.71,0.52,"21.52"
16:00,9.83,8.85,22.47,14.00,591.13,0.65,0.50,"21.72"
16:15,9.79,8.81,29.40,17.40,597.40,0.87,0.59,"21.91"
16:30,9.54,8.77,21.07,12.00,570.97,0.61,0.44,"22.10"
16:45,9.53,8.59,14.80,7.87,448.70,0.33,0.15,"22.10"
17:00,9.41,8.38,9.20,3.87,532.23,0.12,0.07,"22.10"
17:15,8.93,8.23,4.27,0.60,527.50,0.05,0.05,"22.10"
17:30,8.45,7.83,0.07,0.00,530.93,0.01,0.00,"22.10"
17:45,8.22,7.70,0.00,0.00,498.47,0.00,0.00,"22.10"
18:00,8.02,7.70,0.00,0.00,314.37,0.00,0.00,"22.10"
18:15,7.77,7.70,0.00,0.00,142.63,0.00,0.00,"22.10"
18:30,7.65,7.70,0.00,0.00,56.33,0.00,0.00,"22.10"
18:45,7.33,7.32,0.00,0.00,47.80,0.00,0.00,"22.10"
19:00,7.12,7.07,0.00,0.00,46.03,0.00,0.00,"22.10"
19:15,7.00,6.70,0.00,0.00,45.30,0.00,0.00,"22.10"
19:30,7.00,6.55,0.00,0.00,45.00,0.00,0.00,"22.10"
19:45,7.00,6.48,0.00,0.00,44.57,0.00,0.00,"22.10"
