시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,7.83,7.53,0.00,0.00,15.70,0.00,0.00,"0.00"
00:15,7.91,7.60,0.00,0.00,14.43,0.00,0.00,"0.00"
00:30,8.09,7.60,0.00,0.00,12.17,0.00,0.00,"0.00"
00:45,8.12,7.60,0.00,0.00,11.00,0.00,0.00,"0.00"
01:00,8.05,7.60,0.00,0.00,9.80,0.00,0.00,"0.00"
01:15,7.39,7.57,0.00,0.00,8.43,0.00,0.00,"0.00"
01:30,6.97,7.45,0.00,0.00,8.87,0.00,0.00,"0.00"
01:45,6.77,7.38,0.00,0.00,8.87,0.00,0.00,"0.00"
02:00,6.37,7.13,0.00,0.00,8.00,0.00,0.00,"0.00"
02:15,6.01,6.58,0.00,0.00,8.00,0.00,0.00,"0.00"
02:30,5.70,6.30,0.00,0.00,8.20,0.00,0.00,"0.00"
02:45,5.69,5.95,0.00,0.00,8.60,0.00,0.00,"0.00"
03:00,5.41,5.69,0.00,0.00,8.60,0.00,0.00,"0.00"
03:15,5.26,5.50,0.00,0.00,9.00,0.00,0.00,"0.00"
03:30,5.06,5.11,0.00,0.00,10.36,0.00,0.00,"0.00"
03:45,4.90,5.00,0.00,0.00,11.87,0.00,0.00,"0.00"
04:00,4.76,5.00,0.00,0.00,11.00,0.00,0.00,"0.00"
04:15,4.95,5.00,0.00,0.00,11.67,0.00,0.00,"0.00"
04:30,5.31,5.00,0.00,0.00,12.40,0.00,0.00,"0.00"
04:45,5.50,5.00,0.00,0.00,13.63,0.00,0.00,"0.00"
05:00,5.50,5.00,0.00,0.00,13.00,0.00,0.00,"0.00"
05:15,5.56,5.09,0.00,0.00,14.40,0.00,0.00,"0.00"
05:30,5.98,5.44,0.00,0.00,14.53,0.00,0.00,"0.00"
05:45,6.10,5.50,0.00,0.00,14.00,0.00,0.00,"0.00"
06:00,6.15,5.51,0.00,0.00,14.20,0.00,0.00,"0.00"
06:15,6.20,5.60,0.00,0.00,18.40,0.00,0.00,"0.00"
06:30,6.30,5.60,0.00,0.00,153.20,0.00,0.00,"0.00"
06:45,6.30,5.69,0.00,0.00,286.50,0.00,0.00,"0.00"
07:00,6.30,5.61,0.00,0.00,335.87,0.00,0.00,"0.00"
07:15,6.30,5.60,0.00,0.00,414.47,0.00,0.00,"0.00"
