시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,15.20,14.50,0.00,0.00,7.00,0.00,0.00,"0.00"
00:15,15.15,14.41,0.00,0.00,7.93,0.00,0.00,"0.00"
00:30,15.01,14.23,0.00,0.00,8.17,0.00,0.00,"0.00"
00:45,14.75,13.93,0.00,0.00,6.03,0.00,0.00,"0.00"
01:00,14.50,14.07,0.00,0.00,6.00,0.00,0.00,"0.00"
01:15,14.50,13.81,0.00,0.00,6.00,0.00,0.00,"0.00"
01:30,14.30,13.80,0.00,0.00,6.10,0.00,0.00,"0.00"
01:45,13.93,13.80,0.00,0.00,6.27,0.00,0.00,"0.00"
02:00,13.80,13.76,0.00,0.00,6.00,0.00,0.00,"0.00"
02:15,13.80,13.70,0.00,0.00,7.43,0.00,0.00,"0.00"
02:30,13.72,13.70,0.00,0.00,6.27,0.00,0.00,"0.00"
02:45,13.41,13.70,0.00,0.00,5.63,0.00,0.00,"0.00"
03:00,13.27,13.95,0.00,0.00,5.93,0.00,0.00,"0.00"
03:15,13.13,13.74,0.00,0.00,8.07,0.00,0.00,"0.00"
03:30,13.10,13.47,0.00,0.00,6.67,0.00,0.00,"0.00"
03:45,13.10,13.53,0.00,0.00,6.50,0.00,0.00,"0.00"
04:00,13.10,13.83,0.00,0.00,6.00,0.00,0.00,"0.00"
04:15,13.10,13.80,0.00,0.00,6.00,0.00,0.00,"0.00"
04:30,13.09,13.81,0.00,0.00,7.00,0.00,0.00,"0.00"
04:45,13.00,13.55,0.00,0.00,9.10,0.00,0.00,"0.00"
05:00,13.00,13.21,0.00,0.00,9.83,0.00,0.00,"0.00"
05:15,13.00,12.99,0.00,0.00,11.07,0.00,0.00,"0.00"
05:30,13.00,12.89,0.00,0.00,8.00,0.00,0.00,"0.00"
05:45,12.77,12.49,0.00,0.00,8.00,0.00,0.00,"0.00"
06:00,12.52,12.43,0.00,0.00,8.73,0.00,0.00,"0.00"
06:15,12.40,12.45,0.00,0.00,13.03,0.00,0.00,"0.00"
06:30,12.40,12.46,0.00,0.00,134.33,0.00,0.00,"0.00"
06:45,12.40,12.40,0.00,0.00,309.27,0.00,0.00,"0.00"
07:00,12.40,12.40,0.00,0.13,404.87,0.07,0.06,"0.00"
07:15,12.85,12.73,3.47,5.73,441.60,0.27,0.13,"0.00"
07:30,13.22,12.90,8.60,12.33,529.60,0.52,0.32,"0.00"
07:45,13.60,13.31,11.07,17.00,579.00,0.77,0.55,"0.00"
08:00,14.05,14.07,15.33,23.73,599.00,1.05,0.67,"0.18"
08:15,14.63,14.33,18.73,31.80,603.67,1.23,0.84,"0.39"
08:30,15.30,14.78,23.73,43.47,597.27,1.70,1.07,"0.63"
08:45,16.19,15.36,24.60,51.40,599.00,2.00,1.27,"0.89"
09:00,17.12,16.10,24.13,59.00,604.20,2.22,1.45,"1.19"
