시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,1.50,2.20,0.00,0.00,12.33,0.00,0.00,"0.00"
00:15,1.42,2.20,0.00,0.00,11.00,0.00,0.00,"0.00"
00:30,1.13,2.20,0.00,0.00,10.80,0.00,0.00,"0.00"
00:45,0.92,2.20,0.00,0.00,10.00,0.00,0.00,"0.00"
01:00,0.83,2.00,0.00,0.00,9.87,0.00,0.00,"0.00"
01:15,0.80,1.87,0.00,0.00,9.00,0.00,0.00,"0.00"
01:30,0.78,1.26,0.00,0.00,9.40,0.00,0.00,"0.00"
01:45,0.53,0.89,0.00,0.00,11.13,0.00,0.00,"0.00"
02:00,0.19,0.80,0.00,0.00,9.07,0.00,0.00,"0.00"
02:15,0.10,0.68,0.00,0.00,9.00,0.00,0.00,"0.00"
02:30,0.10,0.37,0.00,0.00,9.00,0.00,0.00,"0.00"
02:45,0.10,0.10,0.00,0.00,8.67,0.00,0.00,"0.00"
03:00,0.10,-0.21,0.00,0.00,8.40,0.00,0.00,"0.00"
03:15,0.10,-0.27,0.00,0.00,9.00,0.00,0.00,"0.00"
03:30,0.05,-0.40,0.00,0.00,10.00,0.00,0.00,"0.00"
03:45,-0.05,-0.40,0.00,0.00,10.50,0.00,0.00,"0.00"
04:00,-0.10,-0.40,0.00,0.00,10.23,0.00,0.00,"0.00"
04:15,-0.15,-0.40,0.00,0.00,10.97,0.00,0.00,"0.00"
04:30,-0.20,-0.40,0.00,0.00,11.00,0.00,0.00,"0.00"
04:45,-0.67,-0.40,0.00,0.00,11.00,0.00,0.00,"0.00"
05:00,-1.20,-0.40,0.00,0.00,14.40,0.00,0.00,"0.00"
05:15,-1.20,-0.47,0.00,0.00,12.00,0.00,0.00,"0.00"
05:30,-1.20,-0.50,0.00,0.00,12.63,0.00,0.00,"0.00"
05:45,-1.27,-0.50,0.00,0.00,13.57,0.00,0.00,"0.00"
06:00,-1.56,-0.51,0.00,0.00,14.17,0.00,0.00,"0.00"
06:15,-1.77,-1.06,0.00,0.00,16.40,0.00,0.00,"0.00"
06:30,-1.90,-0.81,0.00,0.00,106.27,0.00,0.00,"0.00"
06:45,-1.90,-0.69,0.00,0.00,321.10,0.00,0.00,"0.00"
07:00,-1.89,-0.70,0.00,0.07,394.57,0.06,0.05,"0.00"
07:15,-1.46,-0.63,2.27,4.07,496.23,0.16,0.10,"0.00"
07:30,-0.53,-0.60,6.80,10.47,537.20,0.34,0.18,"0.00"
07:45,-0.10,-0.60,10.53,16.87,584.20,0.81,0.55,"0.00"
08:00,0.25,-0.45,14.47,23.73,601.63,1.05,0.71,"0.05"
08:15,1.01,0.31,17.87,31.27,616.83,1.31,0.87,"0.27"
08:30,1.88,0.95,20.40,42.27,624.47,1.66,1.11,"0.52"
08:45,2.66,1.96,23.47,55.53,629.87,2.12,1.39,"0.83"
09:00,3.79,2.40,26.87,66.20,631.23,2.46,1.64,"1.19"
09:15,4.85,3.40,28.07,73.20,630.50,2.90,1.90,"1.60"
09:30,5.51,3.40,29.67,78.20,628.47,3.37,2.19,"2.08"
09:45,6.08,4.29,33.33,80.47,626.50,3.60,2.33,"2.59"
10:00,6.75,4.80,37.00,81.67,624.73,3.70,2.38,"3.11"
10:15,7.80,5.38,41.80,83.40,626.60,3.80,2.43,"3.64"
10:30,8.30,5.55,47.13,85.53,622.83,3.87,2.48,"4.18"
10:45,8.78,6.69,54.53,90.47,615.17,4.01,2.54,"4.74"
11:00,9.56,8.63,504.53,104.13,618.00,4.17,2.62,"5.31"
11:15,10.17,9.47,667.27,129.93,614.20,4.79,3.02,"5.97"
11:30,11.93,9.83,796.87,171.20,625.57,6.65,4.22,"6.91"
11:45,14.50,10.90,769.07,221.53,624.33,8.95,5.67,"8.21"
12:00,16.81,10.54,760.79,280.86,623.46,11.43,7.22,"9.88"
12:15,19.49,12.56,770.60,345.47,619.20,14.05,8.77,"11.93"
12:30,22.65,12.53,800.53,412.93,619.93,16.47,10.25,"14.34"
12:45,26.15,14.32,834.47,484.13,608.73,18.92,11.59,"17.08"
13:00,30.07,14.74,809.07,552.00,602.97,21.62,13.11,"20.19"
13:15,32.73,14.89,785.20,622.40,597.70,24.39,14.65,"23.68"
13:30,34.35,16.22,713.33,645.40,592.20,25.06,14.92,"27.25"
13:45,36.65,16.58,680.07,676.67,585.53,26.45,15.55,"30.96"
14:00,37.00,16.37,607.07,662.47,582.47,26.01,15.24,"34.61"
14:15,36.05,18.17,496.33,588.47,579.70,23.61,13.77,"37.90"
14:30,33.97,16.87,378.67,451.07,588.47,18.04,10.68,"40.43"
14:45,31.43,16.41,377.60,464.87,595.03,18.46,11.06,"43.00"
