시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,15.51,14.87,0.00,0.00,8.30,0.00,0.00,"0.00"
00:15,15.20,14.54,0.00,0.00,8.53,0.00,0.00,"0.00"
00:30,15.20,14.50,0.00,0.00,8.33,0.00,0.00,"0.00"
00:45,15.17,14.49,0.00,0.00,7.73,0.00,0.00,"0.00"
01:00,15.10,14.38,0.00,0.00,8.03,0.00,0.00,"0.00"
01:15,15.07,14.29,0.00,0.00,8.00,0.00,0.00,"0.00"
01:30,15.00,13.87,0.00,0.00,8.40,0.00,0.00,"0.00"
01:45,14.61,13.35,0.00,0.00,8.20,0.00,0.00,"0.00"
02:00,14.25,13.05,0.00,0.00,8.33,0.00,0.00,"0.00"
02:15,13.82,12.61,0.00,0.00,8.00,0.00,0.00,"0.00"
02:30,13.77,12.41,0.00,0.00,8.07,0.00,0.00,"0.00"
02:45,13.35,12.37,0.00,0.00,8.10,0.00,0.00,"0.00"
03:00,13.10,11.96,0.00,0.00,8.53,0.00,0.00,"0.00"
03:15,13.00,11.52,0.00,0.00,8.83,0.00,0.00,"0.00"
03:30,12.66,11.29,0.00,0.00,8.33,0.00,0.00,"0.00"
03:45,12.39,11.03,0.00,0.00,8.67,0.00,0.00,"0.00"
04:00,12.19,10.87,0.00,0.00,8.00,0.00,0.00,"0.00"
04:15,12.07,10.57,0.00,0.00,8.00,0.00,0.00,"0.00"
04:30,12.00,10.25,0.00,0.00,8.17,0.00,0.00,"0.00"
04:45,11.72,9.87,0.00,0.00,8.23,0.00,0.00,"0.00"
05:00,11.69,9.85,0.00,0.00,8.83,0.00,0.00,"0.00"
05:15,11.35,9.52,0.00,0.00,8.40,0.00,0.00,"0.00"
05:30,11.02,9.32,0.00,0.00,8.93,0.00,0.00,"0.00"
05:45,11.04,9.07,0.00,0.00,8.97,0.00,0.00,"0.00"
06:00,10.94,8.81,0.00,0.00,9.00,0.00,0.00,"0.00"
06:15,10.61,8.41,0.00,0.00,10.07,0.00,0.00,"0.00"
06:30,10.47,8.37,0.00,0.00,9.70,0.00,0.00,"0.00"
06:45,10.31,8.19,0.00,0.00,46.33,0.00,0.00,"0.00"
07:00,10.30,8.14,0.00,0.00,264.00,0.00,0.00,"0.00"
07:15,10.30,8.15,0.00,0.00,356.50,0.00,0.00,"0.00"
07:30,10.21,7.87,0.60,0.00,423.70,0.05,0.03,"0.00"
07:45,10.48,8.07,18.40,10.53,506.23,0.57,0.35,"0.00"
08:00,10.65,8.13,8.00,4.40,472.27,0.25,0.13,"0.00"
08:15,10.89,8.06,20.80,13.93,568.30,0.57,0.35,"0.00"
08:30,11.03,8.34,34.33,26.93,597.53,1.29,0.84,"0.00"
08:45,11.05,8.42,40.53,31.00,597.40,1.49,0.94,"0.00"
09:00,11.33,8.29,52.33,37.13,598.90,1.72,1.10,"0.19"
09:15,11.75,8.67,63.80,46.27,604.23,2.11,1.34,"0.48"
09:30,12.12,8.77,82.20,58.00,604.57,2.65,1.66,"0.83"
09:45,12.28,9.06,78.60,53.67,604.80,2.47,1.55,"1.17"
10:00,13.30,8.86,91.60,65.07,603.23,2.89,1.81,"1.55"
10:15,14.27,9.52,117.80,84.53,611.40,3.67,2.31,"2.05"
10:30,13.73,8.84,120.27,88.80,612.60,3.80,2.39,"2.56"
10:45,14.51,9.71,164.47,125.13,610.80,5.34,3.32,"3.29"
11:00,14.94,10.25,177.80,137.60,617.87,5.69,3.58,"4.09"
11:15,15.41,10.55,195.87,145.33,617.23,6.00,3.78,"4.91"
11:30,16.10,10.67,250.27,190.80,621.83,7.54,4.79,"6.01"
11:45,16.40,10.44,214.67,175.73,619.70,7.03,4.44,"6.97"
12:00,15.89,9.93,193.20,167.67,618.73,6.90,4.32,"7.95"
12:15,18.43,11.63,337.20,302.47,617.87,11.63,7.27,"9.60"
12:30,19.01,11.03,226.47,206.53,612.67,8.69,5.45,"10.82"
12:45,17.89,10.89,219.73,232.53,621.77,9.10,5.66,"12.08"
13:00,23.08,12.85,428.53,562.13,615.63,20.30,12.30,"15.06"
13:15,31.00,14.37,510.73,744.13,585.47,26.93,15.77,"18.81"
13:30,37.71,17.42,516.73,813.00,576.63,28.82,16.69,"22.84"
13:45,40.37,17.11,494.80,810.20,574.63,29.21,16.84,"26.85"
14:00,38.04,16.25,379.60,657.07,575.90,24.01,13.89,"30.21"
14:15,30.52,14.07,132.87,244.00,575.60,9.19,5.40,"31.50"
14:30,26.23,13.39,218.93,480.07,572.27,18.31,10.55,"33.88"
14:45,36.49,14.76,331.93,886.60,565.33,32.49,18.44,"38.40"
15:00,41.20,15.80,321.07,962.73,566.20,34.50,19.61,"43.08"
15:15,42.64,17.24,280.80,935.87,564.00,31.59,17.94,"47.43"
15:30,42.23,16.27,235.80,927.13,565.07,29.49,16.72,"51.45"
15:45,41.02,16.62,192.33,886.93,574.63,25.50,14.73,"54.98"
16:00,40.54,16.47,154.27,843.67,577.70,19.86,11.55,"57.73"
16:15,38.12,15.03,115.80,780.40,580.77,12.91,7.56,"59.51"
16:30,36.00,14.67,74.13,653.67,589.10,6.16,3.69,"60.35"
16:45,31.21,13.19,28.47,301.80,577.63,1.55,0.97,"60.60"
17:00,19.65,10.24,1.60,12.47,560.63,0.34,0.23,"60.68"
17:15,14.17,9.10,0.00,0.20,505.07,0.04,0.03,"60.68"
17:30,12.01,8.47,0.00,0.00,406.13,0.00,0.00,"60.68"
17:45,11.18,8.22,0.00,0.00,158.73,0.00,0.00,"60.68"
18:00,10.61,7.71,0.00,0.00,52.70,0.00,0.00,"60.68"
18:15,10.01,7.35,0.00,0.00,37.00,0.00,0.00,"60.68"
18:30,9.57,6.91,0.00,0.00,35.93,0.00,0.00,"60.68"
18:45,9.23,6.81,0.00,0.00,35.83,0.00,0.00,"60.68"
19:00,8.99,6.64,0.00,0.00,35.00,0.00,0.00,"60.68"
19:15,8.78,6.16,0.00,0.00,35.20,0.00,0.00,"60.68"
19:30,8.31,5.80,0.00,0.00,37.97,0.00,0.00,"60.68"
19:45,8.08,5.63,0.00,0.00,35.63,0.00,0.00,"60.68"
20:00,7.79,5.49,0.00,0.00,34.80,0.00,0.00,"60.68"
20:15,7.48,5.17,0.00,0.00,36.97,0.00,0.00,"60.68"
20:30,7.21,4.95,0.00,0.00,35.00,0.00,0.00,"60.68"
20:45,6.83,4.75,0.00,0.00,33.53,0.00,0.00,"60.68"
21:00,6.50,4.60,0.00,0.00,33.80,0.00,0.00,"60.68"
21:15,6.41,4.53,0.00,0.00,32.97,0.00,0.00,"60.68"
21:30,6.28,4.28,0.00,0.00,31.30,0.00,0.00,"60.68"
21:45,6.03,4.07,0.00,0.00,30.03,0.00,0.00,"60.68"
22:00,5.83,3.93,0.00,0.00,29.03,0.00,0.00,"60.68"
22:15,5.70,3.86,0.00,0.00,27.93,0.00,0.00,"60.68"
