시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,21.76,19.36,0.00,0.00,9.60,0.00,0.00,"0.00"
00:15,21.41,19.33,0.00,0.00,10.07,0.00,0.00,"0.00"
00:30,21.40,19.33,0.00,0.00,9.73,0.00,0.00,"0.00"
00:45,21.41,19.38,0.00,0.00,8.17,0.00,0.00,"0.00"
01:00,21.41,19.46,0.00,0.00,7.90,0.00,0.00,"0.00"
01:15,21.45,19.49,0.00,0.00,7.96,0.00,0.00,"0.00"
01:30,21.40,19.45,0.00,0.00,7.07,0.00,0.00,"0.00"
01:45,21.40,19.44,0.00,0.00,5.73,0.00,0.00,"0.00"
02:00,21.40,19.35,0.00,0.00,5.00,0.00,0.00,"0.00"
02:15,21.40,19.30,0.00,0.00,5.17,0.00,0.00,"0.00"
02:30,21.40,19.33,0.00,0.00,6.40,0.00,0.00,"0.00"
02:45,21.40,19.37,0.00,0.00,6.27,0.00,0.00,"0.00"
03:00,21.40,19.30,0.00,0.00,6.40,0.00,0.00,"0.00"
03:15,21.40,19.30,0.00,0.00,7.40,0.00,0.00,"0.00"
03:30,21.40,19.30,0.00,0.00,7.00,0.00,0.00,"0.00"
03:45,21.40,19.30,0.00,0.00,6.13,0.00,0.00,"0.00"
04:00,21.09,19.20,0.00,0.00,6.23,0.00,0.00,"0.00"
04:15,20.40,19.20,0.00,0.00,6.00,0.00,0.00,"0.00"
04:30,21.04,19.20,0.00,0.00,9.77,0.00,0.00,"0.00"
04:45,21.19,19.20,0.00,0.00,112.07,0.00,0.00,"0.00"
05:00,20.51,19.20,0.00,0.00,296.73,0.00,0.00,"0.00"
05:15,20.28,19.11,0.00,0.00,405.17,0.00,0.00,"0.00"
05:30,20.20,18.97,0.00,0.00,414.30,0.01,0.01,"0.00"
05:45,20.24,19.07,0.33,0.00,459.90,0.10,0.07,"0.00"
06:00,21.09,19.01,13.13,7.00,489.00,0.28,0.13,"0.00"
06:15,21.20,19.10,16.93,11.87,524.73,0.70,0.44,"0.00"
06:30,21.20,19.17,14.73,18.40,569.27,0.85,0.56,"0.00"
06:45,21.30,19.38,28.53,30.27,579.53,1.21,0.80,"0.19"
07:00,22.36,19.51,47.33,44.60,586.90,1.83,1.12,"0.44"
07:15,22.63,19.59,53.27,54.73,586.50,2.11,1.30,"0.72"
07:30,23.87,20.41,70.93,75.33,591.93,2.86,1.75,"1.09"
07:45,24.15,20.28,63.53,73.00,585.30,2.81,1.69,"1.44"
08:00,24.13,20.51,80.47,74.67,597.33,2.88,1.77,"1.81"
08:15,24.23,20.83,58.87,87.40,586.37,3.22,1.94,"2.23"
08:30,25.45,21.58,87.60,131.60,597.27,4.76,2.87,"2.84"
08:45,26.02,21.55,66.67,69.47,584.37,2.65,1.61,"3.20"
09:00,26.43,22.21,105.73,136.20,604.27,4.89,3.04,"3.84"
09:15,27.99,23.01,109.53,147.07,594.93,5.41,3.29,"4.56"
09:30,28.45,23.32,138.33,137.60,599.37,5.13,3.15,"5.25"
09:45,28.45,22.92,103.33,106.80,586.33,4.14,2.50,"5.78"
10:00,29.11,23.14,116.53,140.00,594.33,5.39,3.26,"6.47"
10:15,29.03,23.48,155.67,136.27,593.17,5.45,3.29,"7.22"
10:30,29.70,24.34,141.20,152.00,592.83,5.99,3.62,"8.02"
10:45,29.76,24.43,149.20,157.20,596.60,6.40,3.88,"8.88"
11:00,30.50,25.41,127.60,153.67,593.73,6.38,3.85,"9.73"
11:15,31.03,25.58,166.60,145.00,587.67,6.13,3.67,"10.55"
11:30,30.90,25.73,725.87,158.40,591.90,6.51,3.90,"11.42"
11:45,30.95,25.88,787.93,169.40,596.37,6.51,3.94,"12.30"
12:00,32.15,26.75,1040.27,190.60,593.73,7.22,4.34,"13.27"
12:15,32.75,26.34,899.00,200.47,587.53,7.89,4.74,"14.32"
12:30,32.66,27.11,1055.13,259.87,596.13,10.51,6.28,"15.74"
12:45,34.18,27.31,1002.67,299.33,593.03,12.52,7.43,"17.50"
13:00,36.15,27.35,1050.67,356.60,585.97,15.77,9.31,"19.66"
13:15,37.54,28.00,912.33,348.00,581.90,15.49,9.36,"21.90"
13:30,38.95,27.69,779.60,353.53,575.73,15.17,8.88,"23.92"
13:45,40.48,29.26,833.73,406.87,577.50,18.39,10.69,"26.61"
14:00,42.49,29.65,640.60,356.53,566.80,15.77,9.16,"28.89"
14:15,42.89,29.61,825.93,487.13,576.37,21.62,12.65,"31.85"
14:30,45.43,30.82,800.00,512.87,563.73,22.95,13.15,"34.78"
14:45,46.97,31.17,826.13,585.00,566.60,26.00,14.80,"38.35"
15:00,49.77,32.29,745.00,569.07,558.47,25.08,14.07,"41.84"
15:15,60.25,31.43,532.33,450.93,552.47,19.57,11.02,"44.52"
15:30,63.42,30.47,538.13,491.80,563.13,19.32,11.73,"47.16"
15:45,70.68,29.99,520.13,495.00,564.30,21.23,12.14,"49.92"
16:00,98.67,31.01,676.93,713.27,560.13,29.35,16.56,"53.88"
16:15,99.70,32.44,602.73,714.13,542.43,27.52,14.99,"57.46"
16:30,99.43,31.37,507.67,637.47,554.80,20.80,11.49,"60.17"
16:45,99.38,30.65,468.93,650.40,542.90,17.89,9.78,"62.48"
17:00,95.27,31.79,447.40,663.80,533.70,15.33,8.25,"64.40"
17:15,80.68,30.37,390.53,644.40,518.23,12.81,6.69,"65.93"
