시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,18.70,17.05,0.00,0.00,7.97,0.00,0.00,"0.00"
00:15,18.62,16.86,0.00,0.00,6.60,0.00,0.00,"0.00"
00:30,18.60,16.63,0.00,0.00,6.87,0.00,0.00,"0.00"
00:45,18.58,16.50,0.00,0.00,5.47,0.00,0.00,"0.00"
01:00,18.27,16.47,0.00,0.00,5.00,0.00,0.00,"0.00"
01:15,17.92,16.09,0.00,0.00,5.00,0.00,0.00,"0.00"
01:30,17.67,15.91,0.00,0.00,5.00,0.00,0.00,"0.00"
01:45,17.55,15.89,0.00,0.00,5.00,0.00,0.00,"0.00"
02:00,17.33,15.80,0.00,0.00,5.00,0.00,0.00,"0.00"
02:15,17.23,15.59,0.00,0.00,5.00,0.00,0.00,"0.00"
02:30,17.20,15.37,0.00,0.00,5.00,0.00,0.00,"0.00"
02:45,17.09,15.24,0.00,0.00,5.00,0.00,0.00,"0.00"
03:00,16.87,15.20,0.00,0.00,5.03,0.00,0.00,"0.00"
03:15,16.62,15.20,0.00,0.00,6.10,0.00,0.00,"0.00"
03:30,16.53,15.20,0.00,0.00,6.47,0.00,0.00,"0.00"
03:45,16.50,15.07,0.00,0.00,6.00,0.00,0.00,"0.00"
04:00,16.45,14.91,0.00,0.00,6.07,0.00,0.00,"0.00"
04:15,16.19,14.58,0.00,0.00,6.03,0.00,0.00,"0.00"
04:30,15.96,14.50,0.00,0.00,6.87,0.00,0.00,"0.00"
04:45,15.86,14.50,0.00,0.00,7.07,0.00,0.00,"0.00"
05:00,15.80,14.40,0.00,0.00,28.00,0.00,0.00,"0.00"
05:15,15.69,14.38,0.00,0.00,243.40,0.00,0.00,"0.00"
05:30,15.61,14.02,0.00,0.00,364.20,0.00,0.00,"0.00"
05:45,15.69,13.81,0.07,0.73,426.37,0.09,0.07,"0.00"
06:00,15.98,14.09,3.07,8.07,444.97,0.25,0.12,"0.00"
06:15,16.41,14.27,6.53,11.87,528.27,0.19,0.10,"0.00"
06:30,16.70,14.31,9.73,18.47,568.50,0.76,0.51,"0.00"
06:45,16.87,14.83,12.60,27.53,599.97,1.04,0.70,"0.00"
07:00,17.17,15.10,14.93,35.00,601.37,1.32,0.88,"0.17"
07:15,17.51,15.47,17.33,44.40,597.83,1.61,1.04,"0.40"
07:30,18.49,16.07,19.73,53.93,596.10,1.99,1.23,"0.68"
07:45,19.17,16.62,22.00,64.60,597.50,2.27,1.45,"0.99"
08:00,19.91,17.36,24.87,75.20,599.47,2.58,1.61,"1.33"
08:15,20.71,18.09,27.47,83.20,603.40,2.82,1.77,"1.70"
08:30,21.82,19.17,30.33,89.33,599.00,3.07,1.93,"2.11"
08:45,22.73,19.52,33.00,94.33,596.27,3.36,2.06,"2.55"
09:00,23.55,20.19,35.93,98.33,594.97,3.59,2.18,"3.02"
09:15,24.00,20.28,39.33,101.73,597.97,3.77,2.30,"3.52"
09:30,24.44,21.80,43.40,104.07,592.07,3.97,2.40,"4.03"
09:45,25.27,22.19,47.20,105.40,591.70,4.09,2.48,"4.57"
10:00,25.49,22.35,51.53,106.80,591.73,4.24,2.57,"5.13"
10:15,25.93,22.94,59.13,108.27,592.67,4.43,2.67,"5.71"
10:30,26.10,23.37,65.20,108.00,592.23,4.57,2.75,"6.31"
10:45,26.38,23.75,70.33,108.00,590.43,4.61,2.79,"6.91"
11:00,26.80,24.46,78.87,109.53,591.37,4.64,2.82,"7.53"
11:15,27.00,24.99,497.33,116.13,591.00,4.77,2.91,"8.16"
11:30,27.23,25.05,891.00,132.73,591.50,5.04,3.03,"8.83"
11:45,27.58,26.26,930.53,161.87,596.23,6.07,3.69,"9.64"
12:00,29.05,26.96,1020.00,201.40,597.97,7.80,4.72,"10.70"
12:15,31.48,27.77,1020.33,248.47,594.37,10.05,6.02,"12.08"
12:30,33.77,27.92,988.07,300.80,591.53,12.59,7.51,"13.82"
12:45,36.63,29.47,962.07,352.27,584.50,14.65,8.62,"15.83"
13:00,38.57,29.76,951.67,404.00,575.10,16.72,9.67,"18.10"
13:15,40.85,30.89,954.07,455.53,564.87,19.23,10.94,"20.68"
13:30,43.77,32.08,958.67,507.60,561.03,21.55,12.16,"23.56"
13:45,45.65,32.07,933.33,548.73,560.63,23.23,13.11,"26.67"
14:00,48.14,31.53,912.33,592.47,560.33,25.15,14.17,"30.04"
14:15,49.87,32.56,887.27,634.60,557.47,27.03,15.14,"33.65"
14:30,52.03,32.61,850.47,670.13,552.90,27.96,15.53,"37.36"
14:45,52.67,33.76,808.87,697.07,543.43,29.11,15.89,"41.16"
15:00,53.70,33.72,765.00,721.07,547.80,29.15,16.01,"44.98"
15:15,54.56,34.03,723.93,743.53,547.67,29.81,16.37,"48.90"
15:30,55.57,34.97,679.20,758.40,545.20,30.35,16.60,"52.86"
