시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,28.30,26.20,0.00,0.00,5.00,0.00,0.00,"0.00"
00:15,28.30,26.20,0.00,0.00,5.30,0.00,0.00,"0.00"
00:30,28.30,26.20,0.00,0.00,5.10,0.00,0.00,"0.00"
00:45,28.26,26.20,0.00,0.00,5.00,0.00,0.00,"0.00"
01:00,28.05,26.20,0.00,0.00,5.00,0.00,0.00,"0.00"
01:15,27.73,26.09,0.00,0.00,5.00,0.00,0.00,"0.00"
01:30,27.60,25.99,0.00,0.00,4.27,0.00,0.00,"0.00"
01:45,27.60,25.95,0.00,0.00,4.20,0.00,0.00,"0.00"
02:00,27.60,25.87,0.00,0.00,3.70,0.00,0.00,"0.00"
02:15,27.55,25.96,0.00,0.00,3.17,0.00,0.00,"0.00"
02:30,27.50,25.71,0.00,0.00,3.17,0.00,0.00,"0.00"
02:45,27.45,25.59,0.00,0.00,2.83,0.00,0.00,"0.00"
03:00,27.01,25.50,0.00,0.00,2.77,0.00,0.00,"0.00"
03:15,26.90,25.51,0.00,0.00,3.20,0.00,0.00,"0.00"
03:30,27.07,25.54,0.00,0.00,4.00,0.00,0.00,"0.00"
03:45,27.31,25.69,0.00,0.00,4.00,0.00,0.00,"0.00"
04:00,27.27,25.61,0.00,0.00,3.87,0.00,0.00,"0.00"
04:15,27.07,25.56,0.00,0.00,4.00,0.00,0.00,"0.00"
04:30,27.16,25.69,0.00,0.00,4.70,0.00,0.00,"0.00"
04:45,27.16,25.87,0.00,0.00,5.00,0.00,0.00,"0.00"
05:00,27.21,25.91,0.00,0.00,5.00,0.00,0.00,"0.00"
05:15,27.09,25.75,0.00,0.00,4.73,0.00,0.00,"0.00"
05:30,25.94,23.81,0.00,0.00,4.07,0.00,0.00,"0.00"
05:45,24.77,22.16,0.00,0.00,12.13,0.00,0.00,"0.00"
06:00,24.15,22.03,0.00,0.00,190.40,0.00,0.00,"0.00"
06:15,24.10,22.00,0.00,0.00,298.11,0.00,0.00,"0.00"
06:30,24.10,22.00,0.00,0.00,326.83,0.00,0.00,"0.00"
06:45,24.10,22.00,0.00,0.00,385.00,0.00,0.00,"0.00"
07:00,24.10,22.00,0.80,0.07,405.67,0.05,0.05,"0.00"
07:15,24.78,22.00,9.93,5.47,481.57,0.23,0.12,"0.00"
07:30,25.19,22.00,9.20,6.07,497.57,0.18,0.10,"0.00"
07:45,25.39,22.03,14.67,16.73,543.43,0.59,0.33,"0.00"
08:00,25.81,22.53,43.93,34.00,556.73,1.53,0.92,"0.00"
08:15,26.63,23.27,42.67,35.33,564.07,1.56,0.93,"0.08"
08:30,27.82,23.44,71.53,58.20,573.13,2.37,1.43,"0.38"
08:45,29.26,25.01,112.73,84.53,579.53,3.41,2.03,"0.81"
09:00,30.28,25.96,109.53,82.80,577.00,3.29,1.97,"1.24"
09:15,31.04,26.13,116.67,87.13,576.63,3.48,2.06,"1.68"
09:30,31.27,26.28,83.93,60.87,570.33,2.45,1.47,"1.99"
09:45,30.95,26.17,76.27,64.40,568.33,2.45,1.47,"2.30"
10:00,31.27,26.47,74.93,78.47,568.33,3.27,1.91,"2.70"
10:15,33.31,28.15,106.53,110.60,579.13,4.62,2.75,"3.30"
10:30,33.37,28.83,76.60,91.00,570.87,4.01,2.35,"3.81"
10:45,32.75,28.74,75.13,84.73,567.67,3.69,2.13,"4.27"
11:00,32.43,29.24,631.67,89.27,567.67,3.57,2.05,"4.70"
11:15,32.58,30.03,720.80,111.07,574.07,4.03,2.37,"5.20"
11:30,33.84,30.73,848.67,161.07,568.40,6.43,3.72,"6.02"
11:45,36.85,32.11,819.53,211.40,577.93,8.57,5.01,"7.15"
12:00,38.82,32.43,651.69,227.38,572.54,9.17,5.31,"8.41"
12:15,41.11,32.50,694.60,281.00,548.40,11.54,6.39,"9.88"
12:30,42.37,32.99,610.07,315.40,563.03,12.49,7.10,"11.53"
12:45,44.22,34.99,475.33,293.40,552.53,11.66,6.53,"12.89"
13:00,45.53,35.63,521.13,323.33,544.13,12.69,6.98,"14.59"
13:15,48.66,36.81,752.07,518.87,532.53,20.37,10.90,"17.14"
