시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,34.54,32.89,0.00,0.00,2.97,0.00,0.00,"0.00"
00:15,34.36,32.64,0.00,0.00,3.00,0.00,0.00,"0.00"
00:30,34.17,32.54,0.00,0.00,2.80,0.00,0.00,"0.00"
00:45,34.27,32.70,0.00,0.00,3.23,0.00,0.00,"0.00"
01:00,34.20,32.46,0.00,0.00,3.13,0.00,0.00,"0.00"
01:15,33.81,31.71,0.00,0.00,2.93,0.00,0.00,"0.00"
01:30,33.23,31.04,0.00,0.00,3.07,0.00,0.00,"0.00"
01:45,33.20,31.21,0.00,0.00,3.00,0.00,0.00,"0.00"
02:00,33.15,31.31,0.00,0.00,3.27,0.00,0.00,"0.00"
02:15,33.10,31.01,0.00,0.00,3.80,0.00,0.00,"0.00"
02:30,33.10,30.95,0.00,0.00,3.30,0.00,0.00,"0.00"
02:45,33.10,31.09,0.00,0.00,3.07,0.00,0.00,"0.00"
03:00,33.10,31.24,0.00,0.00,3.43,0.00,0.00,"0.00"
03:15,33.10,31.37,0.00,0.00,4.00,0.00,0.00,"0.00"
03:30,33.10,31.27,0.00,0.00,4.00,0.00,0.00,"0.00"
03:45,32.83,30.64,0.00,0.00,3.93,0.00,0.00,"0.00"
04:00,32.50,30.36,0.00,0.00,3.37,0.00,0.00,"0.00"
04:15,32.50,30.30,0.00,0.00,4.43,0.00,0.00,"0.00"
04:30,32.50,30.30,0.00,0.00,3.77,0.00,0.00,"0.00"
04:45,32.40,30.35,0.00,0.00,3.40,0.00,0.00,"0.00"
05:00,31.92,30.13,0.00,0.00,4.27,0.00,0.00,"0.00"
05:15,31.15,28.99,0.00,0.00,49.90,0.00,0.00,"0.00"
05:30,31.10,28.99,0.00,0.00,303.93,0.00,0.00,"0.00"
05:45,31.10,28.95,0.00,0.00,372.53,0.00,0.00,"0.00"
06:00,31.10,29.46,2.40,0.33,361.53,0.09,0.07,"0.00"
06:15,31.37,29.63,13.00,7.53,446.90,0.23,0.12,"0.00"
06:30,32.28,29.56,18.80,11.27,501.03,0.37,0.20,"0.00"
06:45,32.25,29.37,28.60,23.27,551.13,0.80,0.47,"0.00"
07:00,32.29,29.82,33.93,24.20,546.80,0.99,0.62,"0.00"
07:15,32.30,29.54,14.87,10.60,520.87,0.27,0.15,"0.03"
07:30,32.59,29.79,27.00,22.40,507.63,0.78,0.43,"0.07"
07:45,32.81,29.96,42.73,37.47,550.20,1.47,0.89,"0.30"
08:00,33.05,30.39,26.47,35.80,551.63,1.42,0.87,"0.53"
08:15,33.27,30.58,70.67,62.07,560.50,2.39,1.40,"0.84"
08:30,34.38,31.21,104.67,88.53,563.33,3.32,1.93,"1.26"
08:45,35.26,32.06,60.67,73.13,560.30,2.71,1.59,"1.61"
09:00,36.02,32.93,97.80,93.60,562.90,3.51,2.04,"2.04"
09:15,37.22,33.37,119.87,102.87,565.63,3.81,2.23,"2.53"
09:30,37.97,33.78,102.00,85.53,562.60,3.27,1.90,"2.94"
09:45,38.30,33.49,140.27,100.07,565.43,3.93,2.27,"3.43"
10:00,39.33,34.55,161.47,125.13,566.40,4.87,2.81,"4.04"
10:15,39.20,35.81,171.80,141.07,567.10,5.37,3.11,"4.75"
10:30,38.87,34.65,96.40,84.80,553.43,3.26,1.86,"5.14"
10:45,39.32,35.72,208.13,160.60,573.93,6.13,3.58,"5.94"
11:00,39.91,36.65,185.67,123.00,565.17,4.57,2.65,"6.54"
11:15,39.80,36.39,131.87,120.93,559.80,4.47,2.57,"7.09"
11:30,40.68,36.93,396.47,156.07,566.13,5.88,3.39,"7.85"
11:45,39.58,36.40,96.53,87.00,549.53,3.09,1.77,"8.24"
12:00,39.65,36.44,99.87,91.33,556.83,3.29,1.88,"8.64"
12:15,40.44,36.45,174.93,132.93,566.27,4.95,2.86,"9.26"
12:30,41.87,36.39,195.20,133.87,563.13,5.06,2.93,"9.91"
12:45,43.37,36.76,158.33,122.20,561.07,4.59,2.63,"10.48"
13:00,44.30,37.10,173.80,148.33,566.17,5.40,3.12,"11.18"
13:15,44.65,37.39,171.73,146.73,547.03,5.44,3.01,"11.83"
13:30,46.31,37.90,212.80,172.73,566.67,6.46,3.72,"12.67"
13:45,46.34,37.32,162.60,138.93,559.20,5.23,2.99,"13.33"
14:00,46.01,37.13,279.20,196.20,563.43,7.33,4.19,"14.29"
14:15,49.11,37.62,436.53,315.47,569.87,12.30,7.10,"15.99"
14:30,47.37,37.90,163.67,143.33,556.13,5.35,3.04,"16.65"
14:45,50.84,38.03,322.27,257.80,545.43,10.43,5.67,"17.99"
15:00,54.79,38.81,645.00,566.67,561.27,22.34,12.58,"20.95"
15:15,53.77,40.61,350.33,315.87,539.73,12.19,6.73,"22.61"
15:30,47.90,38.39,107.00,115.60,536.73,4.17,2.30,"23.12"
15:45,44.41,37.91,66.33,59.27,535.53,2.25,1.24,"23.40"
16:00,42.99,37.43,73.60,77.07,552.90,2.59,1.50,"23.73"
16:15,42.88,36.38,80.40,87.40,550.17,3.03,1.72,"24.10"
16:30,50.29,36.14,196.87,257.13,557.27,8.43,4.70,"25.13"
16:45,58.06,37.43,284.47,327.00,584.93,10.09,5.99,"26.51"
17:00,71.53,38.49,400.13,545.20,561.47,11.79,6.67,"28.05"
17:15,79.99,38.78,289.40,415.00,550.77,8.69,4.81,"29.15"
17:30,57.37,39.25,214.87,290.27,560.63,6.67,3.82,"30.01"
17:45,51.88,38.10,253.53,425.20,572.67,6.04,3.50,"30.78"
18:00,48.19,38.10,136.73,132.13,553.87,4.05,2.30,"31.29"
18:15,42.95,37.12,75.80,47.67,535.97,2.00,1.13,"31.55"
18:30,40.63,35.91,82.93,64.53,547.33,2.45,1.40,"31.85"
18:45,41.17,35.09,76.47,66.40,558.53,2.36,1.39,"32.16"
19:00,38.34,33.80,30.87,23.67,517.50,0.91,0.56,"32.34"
19:15,36.09,33.09,4.13,1.47,513.87,0.05,0.03,"32.34"
19:30,34.93,32.87,0.00,0.00,492.63,0.00,0.00,"32.34"
19:45,34.26,32.57,0.00,0.00,338.43,0.00,0.00,"32.34"
20:00,33.92,32.35,0.00,0.00,79.97,0.00,0.00,"32.34"
20:15,33.75,32.03,0.00,0.00,23.97,0.00,0.00,"32.34"
20:30,33.53,31.96,0.00,0.00,19.57,0.00,0.00,"32.34"
20:45,33.63,32.15,0.00,0.00,20.10,0.00,0.00,"32.34"
21:00,33.70,32.37,0.00,0.00,18.70,0.00,0.00,"32.34"
21:15,33.70,32.37,0.00,0.00,18.37,0.00,0.00,"32.34"
21:30,33.69,32.34,0.00,0.00,17.27,0.00,0.00,"32.34"
21:45,33.39,32.02,0.00,0.00,16.57,0.00,0.00,"32.34"
22:00,33.03,31.34,0.00,0.00,15.53,0.00,0.00,"32.34"
22:15,32.50,30.59,0.00,0.00,15.00,0.00,0.00,"32.34"
22:30,32.50,30.46,0.00,0.00,12.93,0.00,0.00,"32.34"
22:45,32.47,30.65,0.00,0.00,6.90,0.00,0.00,"32.34"
23:00,32.23,30.43,0.00,0.00,6.13,0.00,0.00,"32.34"
23:15,31.23,29.25,0.00,0.00,5.37,0.00,0.00,"32.34"
23:30,30.37,28.22,0.00,0.00,4.93,0.00,0.00,"32.34"
23:45,29.70,27.74,0.00,0.00,4.13,0.00,0.00,"32.34"
