시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,12.30,10.31,0.00,0.00,8.03,0.00,0.00,"0.00"
00:15,12.22,10.30,0.00,0.00,8.00,0.00,0.00,"0.00"
00:30,12.20,10.35,0.00,0.00,7.57,0.00,0.00,"0.00"
00:45,12.13,10.25,0.00,0.00,7.03,0.00,0.00,"0.00"
01:00,12.05,10.17,0.00,0.00,6.67,0.00,0.00,"0.00"
01:15,12.10,10.20,0.00,0.00,6.97,0.00,0.00,"0.00"
01:30,12.00,10.20,0.00,0.00,6.30,0.00,0.00,"0.00"
01:45,12.00,10.11,0.00,0.00,6.03,0.00,0.00,"0.00"
02:00,11.81,9.86,0.00,0.00,6.00,0.00,0.00,"0.00"
02:15,11.70,9.75,0.00,0.00,6.13,0.00,0.00,"0.00"
02:30,11.70,9.74,0.00,0.00,8.57,0.00,0.00,"0.00"
02:45,11.70,9.62,0.00,0.00,6.40,0.00,0.00,"0.00"
03:00,11.57,9.61,0.00,0.00,6.00,0.00,0.00,"0.00"
03:15,11.38,9.50,0.00,0.00,6.17,0.00,0.00,"0.00"
03:30,11.06,9.42,0.00,0.00,6.10,0.00,0.00,"0.00"
03:45,10.99,9.26,0.00,0.00,9.97,0.00,0.00,"0.00"
04:00,10.82,9.03,0.00,0.00,9.00,0.00,0.00,"0.00"
04:15,10.69,9.08,0.00,0.00,7.00,0.00,0.00,"0.00"
04:30,10.39,8.67,0.00,0.00,7.00,0.00,0.00,"0.00"
04:45,10.30,8.65,0.00,0.00,7.00,0.00,0.00,"0.00"
05:00,10.30,8.57,0.00,0.00,7.17,0.00,0.00,"0.00"
05:15,10.21,8.55,0.00,0.00,8.17,0.00,0.00,"0.00"
05:30,9.83,8.34,0.00,0.00,8.33,0.00,0.00,"0.00"
05:45,9.63,8.21,0.00,0.00,9.83,0.00,0.00,"0.00"
06:00,9.60,8.10,0.00,0.00,9.97,0.00,0.00,"0.00"
06:15,9.53,7.95,0.00,0.00,7.47,0.00,0.00,"0.00"
06:30,9.21,7.72,0.00,0.00,64.63,0.00,0.00,"0.00"
06:45,9.05,7.71,0.00,0.00,270.27,0.00,0.00,"0.00"
07:00,8.95,7.75,0.00,0.00,422.43,0.00,0.00,"0.00"
07:15,8.95,7.63,0.00,0.00,383.47,0.07,0.05,"0.00"
07:30,9.11,7.62,0.13,0.33,442.27,0.17,0.10,"0.00"
07:45,9.56,8.01,6.93,10.73,533.73,0.47,0.30,"0.00"
08:00,10.05,8.28,11.73,19.27,597.27,0.94,0.62,"0.00"
08:15,10.20,8.78,15.20,26.47,602.73,1.13,0.77,"0.09"
08:30,10.87,9.30,18.87,36.60,604.07,1.45,0.99,"0.32"
08:45,11.48,9.55,21.87,46.53,599.27,1.93,1.20,"0.58"
09:00,12.33,10.22,24.47,55.73,601.67,2.25,1.39,"0.88"
09:15,13.13,10.85,27.73,61.80,602.63,2.55,1.59,"1.22"
09:30,13.81,11.19,32.27,66.27,602.20,2.93,1.82,"1.60"
09:45,14.53,11.89,37.07,70.40,601.97,3.13,1.99,"2.02"
10:00,14.89,12.10,43.73,78.47,605.53,3.51,2.16,"2.49"
10:15,15.21,14.50,232.20,94.40,604.07,3.85,2.41,"2.99"
