시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,29.91,28.90,0.00,0.00,3.50,0.00,0.00,"0.00"
00:15,29.70,28.90,0.00,0.00,3.17,0.00,0.00,"0.00"
00:30,29.67,28.90,0.00,0.00,3.00,0.00,0.00,"0.00"
00:45,29.60,28.87,0.00,0.00,3.00,0.00,0.00,"0.00"
01:00,29.60,28.61,0.00,0.00,3.03,0.00,0.00,"0.00"
01:15,29.54,28.31,0.00,0.00,3.00,0.00,0.00,"0.00"
01:30,29.11,28.07,0.00,0.00,3.00,0.00,0.00,"0.00"
01:45,28.98,27.63,0.00,0.00,3.00,0.00,0.00,"0.00"
02:00,28.62,27.60,0.00,0.00,3.00,0.00,0.00,"0.00"
02:15,28.33,27.60,0.00,0.00,3.00,0.00,0.00,"0.00"
02:30,28.30,27.60,0.00,0.00,3.00,0.00,0.00,"0.00"
02:45,28.30,27.49,0.00,0.00,3.00,0.00,0.00,"0.00"
03:00,28.30,27.26,0.00,0.00,3.03,0.00,0.00,"0.00"
03:15,28.25,26.95,0.00,0.00,3.00,0.00,0.00,"0.00"
03:30,27.99,26.80,0.00,0.00,3.00,0.00,0.00,"0.00"
03:45,27.65,26.59,0.00,0.00,3.00,0.00,0.00,"0.00"
04:00,27.59,26.22,0.00,0.00,3.03,0.00,0.00,"0.00"
04:15,27.47,26.21,0.00,0.00,3.00,0.00,0.00,"0.00"
04:30,27.29,26.20,0.00,0.00,4.63,0.00,0.00,"0.00"
04:45,27.05,26.20,0.00,0.00,3.90,0.00,0.00,"0.00"
05:00,26.91,26.20,0.00,0.00,2.97,0.00,0.00,"0.00"
05:15,26.90,26.20,0.00,0.00,4.63,0.00,0.00,"0.00"
05:30,26.90,26.17,0.00,0.00,63.07,0.00,0.00,"0.00"
05:45,26.90,26.05,0.00,0.00,292.40,0.00,0.00,"0.00"
06:00,26.90,25.99,0.00,0.00,390.70,0.02,0.02,"0.00"
06:15,26.90,25.87,0.00,1.27,452.07,0.11,0.07,"0.00"
06:30,26.90,25.85,0.47,4.27,449.60,0.18,0.09,"0.00"
06:45,27.23,26.00,2.20,9.07,504.30,0.23,0.12,"0.00"
07:00,27.67,26.00,3.73,16.53,541.17,0.41,0.25,"0.00"
07:15,28.15,26.07,5.00,23.80,548.20,0.93,0.57,"0.00"
07:30,28.48,26.67,5.93,32.47,553.43,1.13,0.70,"0.00"
07:45,29.13,27.27,6.93,42.47,559.30,1.43,0.87,"0.22"
08:00,29.53,27.59,7.67,53.00,568.87,1.75,1.06,"0.46"
08:15,30.49,28.31,8.33,61.60,574.17,2.05,1.23,"0.74"
08:30,30.94,28.80,9.07,67.07,571.80,2.31,1.39,"1.04"
08:45,31.45,29.02,10.00,70.73,570.63,2.67,1.56,"1.37"
09:00,32.27,29.58,10.80,73.00,569.00,2.83,1.66,"1.72"
09:15,32.64,30.19,11.53,74.87,568.03,3.00,1.73,"2.09"
09:30,33.05,30.39,12.07,75.13,568.80,3.02,1.78,"2.46"
09:45,33.56,30.95,13.00,75.27,565.73,3.10,1.84,"2.85"
10:00,33.89,31.91,14.00,74.47,563.50,3.10,1.86,"3.25"
10:15,34.29,32.11,15.20,72.47,563.73,3.11,1.88,"3.65"
10:30,34.53,32.51,16.20,70.60,561.10,3.10,1.86,"4.05"
10:45,35.07,33.07,17.53,69.00,560.87,3.10,1.84,"4.44"
11:00,35.59,32.99,54.07,70.80,561.50,3.10,1.85,"4.83"
11:15,35.63,33.21,762.67,80.13,560.87,3.20,1.89,"5.23"
11:30,35.89,35.13,851.87,102.13,565.37,3.65,2.14,"5.68"
11:45,36.58,35.21,956.93,140.00,573.87,5.49,3.21,"6.38"
12:00,38.61,36.11,989.93,188.47,572.30,7.73,4.46,"7.38"
12:15,40.90,36.62,935.33,243.53,558.00,10.20,5.73,"8.69"
12:30,42.97,37.63,911.87,304.53,562.43,12.70,7.20,"10.36"
12:45,45.09,36.96,914.64,363.14,564.86,14.46,8.22,"12.16"
13:00,48.56,37.87,913.87,424.40,561.63,16.79,9.48,"14.39"
13:15,50.15,38.86,818.93,433.07,542.27,17.47,9.51,"16.65"
13:30,52.17,38.89,762.13,456.33,518.53,19.06,9.86,"19.03"
13:45,52.59,38.62,581.67,400.27,523.40,17.28,9.20,"21.15"
14:00,55.41,39.91,805.20,591.80,531.77,24.56,13.11,"24.18"
14:15,54.61,40.35,594.47,506.40,510.60,21.29,10.92,"26.66"
14:30,59.47,41.22,674.67,597.47,524.03,23.78,12.57,"29.70"
14:45,58.73,41.40,673.07,682.00,505.63,28.31,14.26,"32.99"
15:00,61.60,40.97,342.87,352.53,487.07,14.51,7.33,"34.76"
15:15,57.37,38.10,492.33,579.40,516.63,24.81,12.85,"37.71"
15:30,61.85,41.51,601.60,792.07,524.57,30.73,16.20,"41.66"
15:45,65.78,42.17,559.40,800.67,526.00,31.61,16.69,"45.73"
16:00,66.41,41.96,526.20,837.33,516.60,33.18,17.21,"49.85"
16:15,67.55,42.99,478.00,837.73,511.00,33.31,17.09,"53.94"
16:30,72.97,43.44,429.00,834.60,502.57,32.19,16.24,"57.84"
16:45,94.70,43.23,376.00,814.13,431.33,30.83,13.33,"61.02"
17:00,71.44,41.89,262.73,608.33,354.20,27.91,9.96,"63.37"
17:15,60.63,40.53,91.13,192.07,273.30,24.88,6.86,"64.95"
17:30,51.76,38.65,23.20,48.00,205.40,16.11,3.34,"65.72"
17:45,46.72,37.57,17.33,37.87,390.37,1.38,0.59,"65.91"
18:00,48.85,36.69,111.33,449.00,523.07,1.04,0.60,"66.11"
18:15,44.65,35.24,26.93,98.27,515.13,0.77,0.46,"66.30"
18:30,40.69,34.36,3.87,11.80,467.20,0.25,0.10,"66.31"
18:45,38.12,33.31,0.20,2.13,514.47,0.05,0.02,"66.31"
19:00,36.43,32.64,0.00,0.00,514.23,0.00,0.00,"66.31"
19:15,35.21,32.29,0.00,0.00,358.53,0.00,0.00,"66.31"
19:30,34.57,31.89,0.00,0.00,127.20,0.00,0.00,"66.31"
19:45,34.04,31.59,0.00,0.00,25.17,0.00,0.00,"66.31"
20:00,33.79,30.98,0.00,0.00,19.50,0.00,0.00,"66.31"
20:15,33.31,30.51,0.00,0.00,19.10,0.00,0.00,"66.31"
20:30,33.12,30.35,0.00,0.00,18.13,0.00,0.00,"66.31"
20:45,32.63,30.30,0.00,0.00,18.53,0.00,0.00,"66.31"
21:00,32.50,30.30,0.00,0.00,19.23,0.00,0.00,"66.31"
21:15,32.50,30.30,0.00,0.00,19.63,0.00,0.00,"66.31"
21:30,32.41,30.23,0.00,0.00,19.97,0.00,0.00,"66.31"
21:45,32.00,29.97,0.00,0.00,18.07,0.00,0.00,"66.31"
22:00,31.39,29.71,0.00,0.00,16.03,0.00,0.00,"66.31"
22:15,31.23,29.57,0.00,0.00,14.50,0.00,0.00,"66.31"
22:30,31.18,29.49,0.00,0.00,10.17,0.00,0.00,"66.31"
22:45,31.10,29.35,0.00,0.00,6.00,0.00,0.00,"66.31"
23:00,31.10,29.17,0.00,0.00,5.27,0.00,0.00,"66.31"
23:15,31.10,28.99,0.00,0.00,4.67,0.00,0.00,"66.31"
23:30,31.07,28.90,0.00,0.00,3.87,0.00,0.00,"66.31"
23:45,30.92,28.90,0.00,0.00,3.53,0.00,0.00,"66.31"
