시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,3.48,2.20,0.00,0.00,15.97,0.00,0.00,"0.00"
00:15,3.06,2.20,0.00,0.00,14.23,0.00,0.00,"0.00"
00:30,2.90,2.20,0.00,0.00,13.00,0.00,0.00,"0.00"
00:45,2.90,2.20,0.00,0.00,12.87,0.00,0.00,"0.00"
01:00,2.90,2.20,0.00,0.00,12.30,0.00,0.00,"0.00"
01:15,2.83,2.15,0.00,0.00,12.00,0.00,0.00,"0.00"
01:30,2.59,1.95,0.00,0.00,12.00,0.00,0.00,"0.00"
01:45,2.50,1.89,0.00,0.00,11.83,0.00,0.00,"0.00"
02:00,2.34,1.73,0.00,0.00,11.27,0.00,0.00,"0.00"
02:15,2.11,1.47,0.00,0.00,10.40,0.00,0.00,"0.00"
02:30,1.72,0.85,0.00,0.00,10.07,0.00,0.00,"0.00"
02:45,1.57,0.80,0.00,0.00,10.00,0.00,0.00,"0.00"
03:00,1.50,0.80,0.00,0.00,10.13,0.00,0.00,"0.00"
03:15,1.49,0.80,0.00,0.00,11.00,0.00,0.00,"0.00"
03:30,1.32,0.62,0.00,0.00,11.90,0.00,0.00,"0.00"
03:45,1.09,0.37,0.00,0.00,11.00,0.00,0.00,"0.00"
04:00,0.95,0.29,0.00,0.00,11.33,0.00,0.00,"0.00"
04:15,0.86,0.21,0.00,0.00,12.47,0.00,0.00,"0.00"
04:30,0.80,0.11,0.00,0.00,11.33,0.00,0.00,"0.00"
04:45,0.80,0.10,0.00,0.00,11.20,0.00,0.00,"0.00"
05:00,0.80,0.11,0.00,0.00,11.00,0.00,0.00,"0.00"
05:15,0.80,0.10,0.00,0.00,11.67,0.00,0.00,"0.00"
05:30,0.75,0.10,0.00,0.00,12.00,0.00,0.00,"0.00"
05:45,0.45,-0.03,0.00,0.00,12.00,0.00,0.00,"0.00"
06:00,0.12,-0.11,0.00,0.00,31.73,0.00,0.00,"0.00"
06:15,0.10,-0.27,0.00,0.00,246.80,0.00,0.00,"0.00"
06:30,0.10,-0.18,0.00,0.00,390.57,0.03,0.02,"0.00"
06:45,0.35,-0.07,0.40,1.20,452.23,0.15,0.09,"0.00"
07:00,0.78,0.00,4.07,6.87,503.60,0.24,0.12,"0.00"
07:15,1.41,0.31,7.80,13.27,579.17,0.61,0.42,"0.00"
07:30,2.41,0.97,11.40,21.40,598.47,1.02,0.66,"0.00"
07:45,3.02,1.92,14.13,29.27,604.87,1.23,0.82,"0.17"
08:00,3.95,2.31,16.73,36.80,606.20,1.51,0.99,"0.40"
08:15,4.43,3.28,18.87,48.53,608.87,1.92,1.24,"0.67"
08:30,5.37,3.40,21.00,59.13,624.87,2.23,1.48,"0.99"
08:45,5.89,3.93,23.93,67.53,626.20,2.64,1.71,"1.36"
