시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,29.70,28.98,0.00,0.00,5.00,0.00,0.00,"0.00"
00:15,29.70,28.90,0.00,0.00,4.27,0.00,0.00,"0.00"
00:30,29.70,28.90,0.00,0.00,3.67,0.00,0.00,"0.00"
00:45,29.70,28.90,0.00,0.00,3.50,0.00,0.00,"0.00"
01:00,29.70,28.90,0.00,0.00,3.53,0.00,0.00,"0.00"
01:15,29.67,28.85,0.00,0.00,3.57,0.00,0.00,"0.00"
01:30,29.48,28.57,0.00,0.00,3.83,0.00,0.00,"0.00"
01:45,29.27,28.73,0.00,0.00,3.93,0.00,0.00,"0.00"
02:00,29.23,28.70,0.00,0.00,4.00,0.00,0.00,"0.00"
02:15,29.41,28.41,0.00,0.00,3.97,0.00,0.00,"0.00"
02:30,29.15,28.32,0.00,0.00,3.80,0.00,0.00,"0.00"
02:45,29.09,28.46,0.00,0.00,3.53,0.00,0.00,"0.00"
03:00,29.09,28.41,0.00,0.00,3.70,0.00,0.00,"0.00"
03:15,29.04,28.37,0.00,0.00,4.00,0.00,0.00,"0.00"
03:30,29.00,28.11,0.00,0.00,4.00,0.00,0.00,"0.00"
03:45,28.97,27.99,0.00,0.00,4.00,0.00,0.00,"0.00"
04:00,28.73,27.77,0.00,0.00,4.10,0.00,0.00,"0.00"
04:15,28.50,27.77,0.00,0.00,4.10,0.00,0.00,"0.00"
04:30,28.45,27.77,0.00,0.00,4.00,0.00,0.00,"0.00"
04:45,28.33,27.62,0.00,0.00,4.00,0.00,0.00,"0.00"
05:00,28.30,27.60,0.00,0.00,3.47,0.00,0.00,"0.00"
05:15,28.30,27.60,0.00,0.00,6.30,0.00,0.00,"0.00"
05:30,28.30,27.60,0.00,0.00,52.97,0.00,0.00,"0.00"
05:45,28.30,27.60,0.00,0.00,264.20,0.00,0.00,"0.00"
06:00,28.30,27.60,0.00,0.00,350.20,0.00,0.00,"0.00"
06:15,28.30,27.60,2.47,1.67,450.87,0.10,0.09,"0.00"
06:30,28.67,27.60,13.27,9.60,462.23,0.31,0.13,"0.00"
06:45,29.31,27.94,20.53,15.00,514.87,0.56,0.33,"0.00"
07:00,29.50,28.33,25.07,19.47,528.53,0.85,0.52,"0.00"
07:15,29.53,28.78,35.87,30.87,553.73,1.25,0.76,"0.15"
07:30,30.61,29.21,74.47,63.00,569.60,2.37,1.41,"0.45"
07:45,31.21,29.72,86.67,70.67,569.73,2.70,1.58,"0.80"
08:00,32.07,30.04,100.60,80.40,570.40,3.02,1.78,"1.18"
08:15,32.37,30.33,102.07,72.53,567.93,2.79,1.65,"1.54"
08:30,32.30,29.97,76.13,56.13,562.37,2.21,1.29,"1.83"
08:45,32.20,30.07,80.20,57.60,561.53,2.26,1.34,"2.12"
09:00,32.30,30.24,88.27,61.87,565.63,2.35,1.44,"2.43"
09:15,32.38,30.37,96.07,69.33,568.80,2.72,1.60,"2.77"
09:30,33.12,30.87,119.67,86.40,572.53,3.33,1.96,"3.19"
09:45,33.75,31.11,152.27,112.73,576.80,4.25,2.51,"3.72"
10:00,35.27,32.09,216.27,165.53,580.03,6.15,3.63,"4.54"
10:15,37.18,33.11,220.07,166.93,574.93,6.22,3.63,"5.35"
10:30,38.30,33.28,217.40,158.87,573.47,5.89,3.44,"6.12"
10:45,38.49,33.21,200.47,145.13,570.00,5.44,3.15,"6.82"
11:00,39.45,32.78,204.93,151.13,572.93,5.70,3.32,"7.55"
11:15,40.63,33.79,218.47,164.73,572.67,6.20,3.63,"8.36"
11:30,41.01,33.23,165.73,117.93,562.67,4.63,2.65,"8.94"
11:45,39.05,33.05,128.47,88.07,560.53,3.52,2.02,"9.38"
12:00,38.32,33.19,125.08,84.77,558.77,3.32,1.94,"9.79"
12:15,38.15,33.12,128.80,83.27,562.70,3.21,1.91,"10.20"
12:30,39.49,33.26,142.87,93.80,563.50,3.69,2.13,"10.65"
12:45,40.29,33.55,186.80,128.47,571.87,4.95,2.88,"11.28"
13:00,39.04,33.09,102.93,74.27,560.93,2.83,1.67,"11.64"
13:15,37.43,32.87,73.67,51.80,551.73,2.03,1.18,"11.90"
13:30,37.19,33.13,71.60,54.87,550.17,2.12,1.23,"12.18"
13:45,35.75,33.27,67.80,56.53,554.53,2.15,1.26,"12.45"
14:00,35.68,33.37,119.07,110.53,568.13,4.11,2.39,"12.96"
14:15,37.74,33.52,248.73,186.87,557.73,7.23,4.05,"13.88"
14:30,40.89,35.32,282.73,198.93,572.13,7.60,4.40,"14.88"
14:45,44.05,35.75,238.93,201.93,560.27,7.63,4.31,"15.83"
15:00,43.39,35.87,235.33,209.60,567.07,7.91,4.54,"16.85"
15:15,41.03,35.95,173.60,130.87,560.03,5.01,2.86,"17.48"
15:30,40.90,35.81,131.93,109.27,543.77,4.29,2.40,"18.02"
15:45,38.39,34.72,63.47,49.53,545.90,2.00,1.14,"18.28"
16:00,36.57,33.28,52.53,45.87,542.47,1.83,1.05,"18.52"
16:15,35.39,33.16,34.20,25.67,533.33,1.03,0.64,"18.72"
16:30,34.93,32.37,36.00,21.00,527.73,0.95,0.57,"18.92"
16:45,33.90,32.09,25.60,14.00,500.27,0.61,0.37,"19.04"
17:00,33.39,31.90,16.80,11.00,471.10,0.30,0.12,"19.04"
17:15,33.14,31.73,23.20,16.00,523.57,0.53,0.31,"19.04"
17:30,33.10,31.97,31.93,20.07,538.87,0.97,0.56,"19.20"
17:45,32.92,31.76,17.07,9.40,498.43,0.31,0.16,"19.25"
18:00,32.43,31.55,8.13,3.73,514.43,0.09,0.05,"19.25"
18:15,31.57,31.30,2.13,0.07,499.20,0.03,0.03,"19.25"
18:30,31.21,30.88,0.60,0.00,487.17,0.01,0.03,"19.25"
18:45,31.10,30.43,0.00,0.00,515.67,0.00,0.00,"19.25"
19:00,31.07,30.42,0.00,0.00,411.63,0.00,0.00,"19.25"
19:15,30.83,30.36,0.00,0.00,252.07,0.00,0.00,"19.25"
19:30,30.74,30.47,0.00,0.00,60.53,0.00,0.00,"19.25"
19:45,30.66,30.40,0.00,0.00,24.10,0.00,0.00,"19.25"
20:00,30.44,30.35,0.00,0.00,22.50,0.00,0.00,"19.25"
20:15,30.40,30.30,0.00,0.00,22.77,0.00,0.00,"19.25"
20:30,30.40,30.30,0.00,0.00,24.30,0.00,0.00,"19.25"
20:45,30.31,30.30,0.00,0.00,23.10,0.00,0.00,"19.25"
21:00,30.18,30.30,0.00,0.00,22.00,0.00,0.00,"19.25"
21:15,29.97,30.23,0.00,0.00,21.60,0.00,0.00,"19.25"
21:30,29.74,30.01,0.00,0.00,21.50,0.00,0.00,"19.25"
21:45,29.70,29.78,0.00,0.00,19.17,0.00,0.00,"19.25"
22:00,29.70,29.70,0.00,0.00,18.70,0.00,0.00,"19.25"
22:15,29.70,29.70,0.00,0.00,18.43,0.00,0.00,"19.25"
22:30,29.70,29.66,0.00,0.00,12.67,0.00,0.00,"19.25"
22:45,29.70,29.59,0.00,0.00,8.00,0.00,0.00,"19.25"
23:00,29.70,29.41,0.00,0.00,8.33,0.00,0.00,"19.25"
23:15,29.70,29.17,0.00,0.00,7.17,0.00,0.00,"19.25"
23:30,29.70,29.33,0.00,0.00,6.27,0.00,0.00,"19.25"
23:45,29.70,29.05,0.00,0.00,6.00,0.00,0.00,"19.25"
