시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,4.07,3.20,0.00,0.00,14.90,0.00,0.00,"0.00"
00:15,3.90,3.20,0.00,0.00,12.87,0.00,0.00,"0.00"
00:30,3.90,2.69,0.00,0.00,10.33,0.00,0.00,"0.00"
00:45,3.89,2.20,0.00,0.00,10.30,0.00,0.00,"0.00"
01:00,3.50,2.20,0.00,0.00,10.30,0.00,0.00,"0.00"
01:15,2.93,2.20,0.00,0.00,9.77,0.00,0.00,"0.00"
01:30,2.90,2.04,0.00,0.00,9.30,0.00,0.00,"0.00"
01:45,2.90,1.81,0.00,0.00,9.00,0.00,0.00,"0.00"
02:00,2.87,1.03,0.00,0.00,9.00,0.00,0.00,"0.00"
02:15,2.59,0.81,0.00,0.00,9.00,0.00,0.00,"0.00"
02:30,2.50,0.80,0.00,0.00,9.10,0.00,0.00,"0.00"
02:45,2.47,0.80,0.00,0.00,9.33,0.00,0.00,"0.00"
03:00,2.29,0.78,0.00,0.00,9.20,0.00,0.00,"0.00"
03:15,2.15,0.49,0.00,0.00,10.00,0.00,0.00,"0.00"
03:30,1.95,0.21,0.00,0.00,11.07,0.00,0.00,"0.00"
03:45,1.59,0.10,0.00,0.00,12.00,0.00,0.00,"0.00"
04:00,1.49,0.10,0.00,0.00,12.00,0.00,0.00,"0.00"
04:15,1.07,0.05,0.00,0.00,12.00,0.00,0.00,"0.00"
04:30,0.83,-0.35,0.00,0.00,15.40,0.00,0.00,"0.00"
04:45,0.80,-0.40,0.00,0.00,13.70,0.00,0.00,"0.00"
05:00,0.80,-0.40,0.00,0.00,13.13,0.00,0.00,"0.00"
05:15,0.80,-0.40,0.00,0.00,14.03,0.00,0.00,"0.00"
05:30,0.80,-0.40,0.00,0.00,14.40,0.00,0.00,"0.00"
05:45,0.80,-0.40,0.00,0.00,14.47,0.00,0.00,"0.00"
06:00,0.70,-0.40,0.00,0.00,13.67,0.00,0.00,"0.00"
06:15,0.12,-0.40,0.00,0.00,14.00,0.00,0.00,"0.00"
06:30,0.10,-0.41,0.00,0.00,14.03,0.00,0.00,"0.00"
06:45,0.10,-0.50,0.00,0.00,15.40,0.00,0.00,"0.00"
07:00,0.10,-0.50,0.00,0.00,35.47,0.00,0.00,"0.00"
07:15,0.13,-0.50,0.00,0.00,233.17,0.00,0.00,"0.00"
07:30,0.45,-0.50,0.00,0.00,361.47,0.00,0.00,"0.00"
07:45,0.61,-0.50,1.47,0.47,443.20,0.09,0.08,"0.00"
08:00,0.85,-0.50,5.40,3.80,501.40,0.18,0.10,"0.00"
08:15,1.28,-0.50,12.93,10.20,519.40,0.47,0.30,"0.00"
08:30,1.30,-0.50,20.13,18.60,597.73,0.99,0.65,"0.00"
08:45,1.32,-0.45,20.13,19.87,602.10,1.05,0.68,"0.07"
09:00,1.93,-0.08,38.87,40.80,626.17,1.72,1.14,"0.33"
09:15,2.74,0.27,53.40,55.67,628.23,2.26,1.49,"0.66"
09:30,3.92,1.56,64.00,68.00,631.77,2.69,1.76,"1.05"
09:45,4.59,2.30,82.73,92.47,635.40,3.56,2.33,"1.55"
10:00,5.89,2.67,99.47,98.13,633.77,3.92,2.54,"2.11"
10:15,6.31,3.19,90.00,97.07,633.33,3.84,2.51,"2.66"
10:30,7.39,3.81,101.07,103.47,632.50,4.11,2.66,"3.25"
10:45,7.97,4.45,196.40,120.27,634.83,4.68,3.03,"3.92"
11:00,8.35,4.43,182.13,118.87,633.97,4.69,3.03,"4.59"
11:15,9.37,5.82,315.60,165.07,638.33,6.32,4.09,"5.50"
11:30,11.21,6.80,299.07,186.20,638.00,7.19,4.66,"6.56"
11:45,12.40,7.19,289.80,209.07,633.17,8.15,5.22,"7.76"
12:00,15.20,8.88,495.67,318.07,629.43,11.98,7.58,"9.49"
12:15,18.89,10.83,489.13,342.07,626.43,12.77,8.09,"11.44"
12:30,17.37,8.57,300.87,240.87,616.83,9.15,5.72,"12.72"
12:45,18.35,9.37,354.80,317.20,623.30,11.93,7.52,"14.47"
13:00,22.04,11.26,490.33,480.93,615.57,17.33,10.73,"17.01"
13:15,25.44,10.97,516.27,551.60,610.63,19.81,12.18,"19.88"
13:30,29.12,12.34,452.73,546.00,604.37,19.83,12.06,"22.74"
13:45,27.61,12.87,323.87,424.80,603.93,15.71,9.55,"25.03"
14:00,26.35,11.95,291.13,391.53,616.10,14.23,8.92,"27.14"
14:15,23.21,11.45,219.60,220.67,612.50,8.93,5.54,"28.40"
14:30,20.39,10.29,229.33,270.93,613.20,10.65,6.60,"29.90"
14:45,23.85,10.29,306.80,486.20,609.23,18.17,11.11,"32.51"
15:00,28.67,12.97,331.40,642.53,605.43,22.28,13.54,"35.72"
15:15,32.51,13.21,316.73,694.87,590.60,23.95,14.21,"39.12"
15:30,33.76,13.04,279.13,655.93,588.53,22.53,13.33,"42.30"
15:45,32.83,13.88,240.27,602.40,592.27,20.07,11.94,"45.15"
16:00,30.79,13.01,191.27,496.73,594.50,15.77,9.46,"47.39"
16:15,28.44,11.50,169.40,488.00,607.03,14.56,8.90,"49.49"
16:30,26.21,10.92,127.93,392.27,608.37,10.60,6.50,"51.01"
16:45,23.64,10.47,98.73,304.47,612.93,7.27,4.51,"52.05"
17:00,21.06,10.11,64.00,193.33,609.90,4.22,2.64,"52.63"
17:15,17.76,8.73,35.87,95.13,608.93,2.11,1.36,"52.93"
17:30,13.79,7.76,13.87,24.33,565.67,0.87,0.57,"53.11"
17:45,10.43,6.53,0.40,1.67,533.17,0.05,0.04,"53.11"
18:00,8.25,5.42,0.00,0.00,433.57,0.00,0.00,"53.11"
18:15,6.84,5.00,0.00,0.00,222.87,0.00,0.00,"53.11"
18:30,6.13,4.63,0.00,0.00,72.43,0.00,0.00,"53.11"
18:45,5.70,3.85,0.00,0.00,51.97,0.00,0.00,"53.11"
19:00,5.69,3.60,0.00,0.00,51.27,0.00,0.00,"53.11"
19:15,5.53,3.60,0.00,0.00,50.77,0.00,0.00,"53.11"
19:30,5.50,3.60,0.00,0.00,49.47,0.00,0.00,"53.11"
19:45,5.50,3.60,0.00,0.00,48.10,0.00,0.00,"53.11"
20:00,5.50,3.60,0.00,0.00,47.03,0.00,0.00,"53.11"
20:15,5.50,3.60,0.00,0.00,47.20,0.00,0.00,"53.11"
20:30,5.40,3.60,0.00,0.00,45.60,0.00,0.00,"53.11"
20:45,5.27,3.38,0.00,0.00,45.00,0.00,0.00,"53.11"
21:00,4.56,3.35,0.00,0.00,44.73,0.00,0.00,"53.11"
21:15,4.30,3.40,0.00,0.00,42.67,0.00,0.00,"53.11"
