시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,2.70,2.27,0.00,0.00,11.97,0.00,0.00,"0.00"
00:15,2.70,2.33,0.00,0.00,11.00,0.00,0.00,"0.00"
00:30,2.70,2.20,0.00,0.00,11.00,0.00,0.00,"0.00"
00:45,2.70,2.20,0.00,0.00,11.00,0.00,0.00,"0.00"
01:00,2.70,2.20,0.00,0.00,12.20,0.00,0.00,"0.00"
01:15,2.70,2.20,0.00,0.00,10.93,0.00,0.00,"0.00"
01:30,2.70,2.20,0.00,0.00,10.97,0.00,0.00,"0.00"
01:45,2.70,2.20,0.00,0.00,11.00,0.00,0.00,"0.00"
02:00,2.70,2.20,0.00,0.00,11.00,0.00,0.00,"0.00"
02:15,2.70,2.20,0.00,0.00,11.33,0.00,0.00,"0.00"
02:30,2.70,2.20,0.00,0.00,11.00,0.00,0.00,"0.00"
02:45,2.70,2.20,0.00,0.00,11.00,0.00,0.00,"0.00"
03:00,2.70,2.20,0.00,0.00,11.00,0.00,0.00,"0.00"
03:15,2.70,2.20,0.00,0.00,11.87,0.00,0.00,"0.00"
03:30,2.70,2.20,0.00,0.00,12.93,0.00,0.00,"0.00"
03:45,2.70,2.20,0.00,0.00,14.03,0.00,0.00,"0.00"
04:00,2.70,2.20,0.00,0.00,14.00,0.00,0.00,"0.00"
04:15,2.70,2.20,0.00,0.00,14.13,0.00,0.00,"0.00"
04:30,2.70,2.20,0.00,0.00,15.50,0.00,0.00,"0.00"
04:45,2.70,2.20,0.00,0.00,17.43,0.00,0.00,"0.00"
05:00,2.70,2.20,0.00,0.00,16.00,0.00,0.00,"0.00"
05:15,2.70,2.20,0.00,0.00,16.97,0.00,0.00,"0.00"
05:30,2.70,2.20,0.00,0.00,16.10,0.00,0.00,"0.00"
05:45,2.70,2.23,0.00,0.00,17.03,0.00,0.00,"0.00"
06:00,2.70,2.20,0.00,0.00,17.00,0.00,0.00,"0.00"
06:15,2.70,2.20,0.00,0.00,17.00,0.00,0.00,"0.00"
06:30,2.70,2.21,0.00,0.00,17.00,0.00,0.00,"0.00"
06:45,2.70,2.21,0.00,0.00,17.70,0.00,0.00,"0.00"
07:00,2.70,2.20,0.00,0.00,17.83,0.00,0.00,"0.00"
07:15,2.70,2.20,0.00,0.00,27.23,0.00,0.00,"0.00"
07:30,2.70,2.20,0.00,0.00,160.47,0.00,0.00,"0.00"
07:45,2.70,2.20,0.00,0.00,274.47,0.00,0.00,"0.00"
08:00,2.70,2.20,0.00,0.00,332.47,0.00,0.00,"0.00"
08:15,2.70,2.20,0.00,0.00,357.53,0.00,0.00,"0.00"
08:30,2.70,2.20,0.00,0.00,414.27,0.01,0.02,"0.00"
08:45,2.70,2.20,0.33,0.00,420.20,0.01,0.07,"0.00"
09:00,2.70,2.04,0.53,0.00,486.80,0.01,0.04,"0.00"
09:15,2.70,1.43,9.73,5.47,517.40,0.17,0.10,"0.00"
09:30,3.08,1.88,23.27,15.60,569.10,0.69,0.44,"0.00"
09:45,3.68,2.00,28.40,18.13,600.30,0.97,0.62,"0.00"
10:00,3.82,2.04,46.73,30.93,612.47,1.43,0.97,"0.04"
10:15,4.84,2.62,67.73,46.40,614.93,2.09,1.36,"0.34"
10:30,5.50,3.39,71.87,48.33,619.57,2.17,1.40,"0.66"
10:45,5.50,3.34,55.73,34.27,607.27,1.62,1.02,"0.91"
11:00,6.10,3.39,77.53,53.33,607.27,2.37,1.49,"1.23"
11:15,6.51,3.40,71.40,47.33,606.63,2.14,1.38,"1.55"
11:30,5.76,3.40,41.93,25.80,606.50,1.21,0.81,"1.77"
11:45,5.70,3.45,68.13,45.47,611.63,2.00,1.30,"2.06"
12:00,6.20,4.11,116.67,78.87,626.30,3.25,2.11,"2.52"
12:15,6.80,4.67,92.40,59.93,619.23,2.54,1.66,"2.89"
12:30,6.94,4.72,87.80,58.67,611.67,2.52,1.64,"3.24"
12:45,7.54,4.80,86.00,55.53,610.90,2.49,1.54,"3.58"
13:00,8.97,4.80,98.07,60.73,607.53,2.67,1.70,"3.95"
13:15,8.68,4.80,89.40,59.60,613.60,2.53,1.63,"4.32"
13:30,6.83,4.39,43.20,33.47,601.07,1.47,0.99,"4.58"
13:45,6.25,3.79,72.93,56.00,616.33,2.49,1.60,"4.93"
14:00,6.45,3.89,88.93,60.13,618.00,2.69,1.72,"5.31"
14:15,6.87,4.51,64.40,39.13,612.17,1.81,1.19,"5.59"
14:30,7.03,3.60,80.07,55.00,604.40,2.49,1.55,"5.93"
14:45,7.65,4.18,113.67,107.53,618.43,4.33,2.76,"6.52"
15:00,9.89,4.64,177.80,248.73,625.40,8.97,5.69,"7.82"
15:15,12.41,5.50,140.67,220.93,626.73,7.65,4.92,"8.99"
15:30,12.05,5.22,117.40,197.13,624.07,6.47,4.14,"9.86"
15:45,14.66,5.97,145.53,338.80,629.60,10.31,6.58,"11.45"
16:00,15.31,5.90,105.07,261.73,629.00,7.32,4.66,"12.49"
16:15,16.50,6.37,98.33,304.67,627.00,7.46,4.73,"13.59"
16:30,16.14,6.53,52.33,204.80,612.77,4.23,2.67,"14.19"
16:45,13.00,4.81,26.47,105.47,612.13,1.93,1.23,"14.47"
17:00,7.81,3.80,7.67,18.80,569.37,0.63,0.44,"14.63"
17:15,5.05,3.29,0.07,1.40,541.03,0.04,0.03,"14.63"
17:30,3.97,2.52,0.00,0.00,484.00,0.00,0.00,"14.63"
17:45,2.98,2.23,0.00,0.00,269.53,0.00,0.00,"14.63"
18:00,2.62,2.20,0.00,0.00,94.73,0.00,0.00,"14.63"
18:15,2.39,2.20,0.00,0.00,53.10,0.00,0.00,"14.63"
18:30,2.11,2.15,0.00,0.00,46.40,0.00,0.00,"14.63"
18:45,1.59,1.97,0.00,0.00,47.47,0.00,0.00,"14.63"
19:00,1.49,1.90,0.00,0.00,46.23,0.00,0.00,"14.63"
19:15,1.03,1.67,0.00,0.00,45.13,0.00,0.00,"14.63"
19:30,0.81,1.03,0.00,0.00,45.00,0.00,0.00,"14.63"
19:45,0.75,0.80,0.00,0.00,45.27,0.00,0.00,"14.63"
20:00,0.60,0.80,0.00,0.00,48.03,0.00,0.00,"14.63"
20:15,0.26,0.65,0.00,0.00,47.67,0.00,0.00,"14.63"
20:30,0.10,0.23,0.00,0.00,47.00,0.00,0.00,"14.63"
20:45,0.10,0.06,0.00,0.00,47.07,0.00,0.00,"14.63"
21:00,0.03,-0.07,0.00,0.00,44.40,0.00,0.00,"14.63"
21:15,-0.10,-0.26,0.00,0.00,40.73,0.00,0.00,"14.63"
21:30,-0.11,-0.40,0.00,0.00,38.60,0.00,0.00,"14.63"
21:45,-0.31,-0.40,0.00,0.00,37.00,0.00,0.00,"14.63"
22:00,-0.54,-0.40,0.00,0.00,35.80,0.00,0.00,"14.63"
22:15,-1.17,-0.40,0.00,0.00,35.00,0.00,0.00,"14.63"
22:30,-1.29,-0.40,0.00,0.00,34.30,0.00,0.00,"14.63"
22:45,-1.61,-0.48,0.00,0.00,33.93,0.00,0.00,"14.63"
23:00,-1.79,-0.50,0.00,0.00,20.97,0.00,0.00,"14.63"
23:15,-1.83,-0.54,0.00,0.00,17.00,0.00,0.00,"14.63"
23:30,-1.90,-0.78,0.00,0.00,16.30,0.00,0.00,"14.63"
23:45,-1.90,-0.64,0.00,0.00,14.37,0.00,0.00,"14.63"
