시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,26.30,25.25,0.00,0.00,4.80,0.00,0.00,"0.00"
00:15,26.24,25.28,0.00,0.00,4.00,0.00,0.00,"0.00"
00:30,26.20,25.27,0.00,0.00,4.00,0.00,0.00,"0.00"
00:45,26.20,25.01,0.00,0.00,4.00,0.00,0.00,"0.00"
01:00,26.20,24.81,0.00,0.00,4.00,0.00,0.00,"0.00"
01:15,26.20,24.80,0.00,0.00,4.17,0.00,0.00,"0.00"
01:30,26.09,24.74,0.00,0.00,4.00,0.00,0.00,"0.00"
01:45,25.88,24.69,0.00,0.00,4.00,0.00,0.00,"0.00"
02:00,25.57,24.51,0.00,0.00,4.00,0.00,0.00,"0.00"
02:15,25.50,24.29,0.00,0.00,4.00,0.00,0.00,"0.00"
02:30,25.50,24.33,0.00,0.00,4.00,0.00,0.00,"0.00"
02:45,25.50,24.26,0.00,0.00,4.00,0.00,0.00,"0.00"
03:00,25.50,24.09,0.00,0.00,4.00,0.00,0.00,"0.00"
03:15,25.50,24.01,0.00,0.00,4.27,0.00,0.00,"0.00"
03:30,25.44,23.85,0.00,0.00,4.00,0.00,0.00,"0.00"
03:45,24.90,23.60,0.00,0.00,4.00,0.00,0.00,"0.00"
04:00,24.59,23.40,0.00,0.00,4.00,0.00,0.00,"0.00"
04:15,24.58,23.45,0.00,0.00,4.07,0.00,0.00,"0.00"
04:30,24.45,23.40,0.00,0.00,4.83,0.00,0.00,"0.00"
04:45,24.28,23.40,0.00,0.00,32.50,0.00,0.00,"0.00"
05:00,24.45,23.40,0.00,0.00,241.03,0.00,0.00,"0.00"
05:15,24.37,23.40,0.00,0.00,340.23,0.00,0.00,"0.00"
05:30,24.47,23.40,0.00,0.00,441.53,0.05,0.04,"0.00"
05:45,25.03,23.47,2.93,1.73,386.43,0.22,0.12,"0.00"
06:00,25.67,23.97,11.80,9.27,503.97,0.27,0.13,"0.00"
06:15,26.10,24.13,14.20,12.00,522.23,0.63,0.38,"0.00"
06:30,26.10,24.55,24.40,19.40,550.13,0.94,0.59,"0.00"
06:45,26.61,24.88,37.47,30.80,562.50,1.32,0.82,"0.13"
07:00,26.94,25.33,45.60,42.27,569.63,1.81,1.07,"0.36"
07:15,27.64,25.81,67.47,51.20,576.67,2.13,1.27,"0.64"
07:30,28.10,26.00,65.67,46.87,570.77,2.01,1.20,"0.90"
07:45,28.23,25.97,67.60,48.60,568.43,2.07,1.24,"1.16"
08:00,28.58,26.14,76.80,54.47,568.67,2.26,1.35,"1.45"
08:15,28.94,26.60,80.40,56.00,571.97,2.30,1.40,"1.75"
08:30,29.50,26.75,67.00,48.93,567.30,2.05,1.22,"2.01"
08:45,29.33,26.73,48.07,36.13,561.90,1.51,0.93,"2.23"
09:00,28.99,26.39,48.60,37.53,558.27,1.58,0.96,"2.46"
