시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,15.80,16.39,0.00,0.00,8.03,0.00,0.00,"0.00"
00:15,15.80,16.58,0.00,0.00,7.07,0.00,0.00,"0.00"
00:30,15.80,16.72,0.00,0.00,6.70,0.00,0.00,"0.00"
00:45,15.80,16.73,0.00,0.00,6.00,0.00,0.00,"0.00"
01:00,15.80,16.79,0.00,0.00,6.00,0.00,0.00,"0.00"
01:15,15.77,16.57,0.00,0.00,6.00,0.00,0.00,"0.00"
01:30,15.69,16.59,0.00,0.00,6.00,0.00,0.00,"0.00"
01:45,15.70,16.71,0.00,0.00,6.00,0.00,0.00,"0.00"
02:00,15.70,16.97,0.00,0.00,6.00,0.00,0.00,"0.00"
02:15,15.70,16.93,0.00,0.00,6.00,0.00,0.00,"0.00"
02:30,15.70,16.87,0.00,0.00,6.00,0.00,0.00,"0.00"
02:45,15.70,16.77,0.00,0.00,5.93,0.00,0.00,"0.00"
03:00,15.39,16.49,0.00,0.00,6.07,0.00,0.00,"0.00"
03:15,15.20,16.28,0.00,0.00,6.00,0.00,0.00,"0.00"
03:30,15.20,16.09,0.00,0.00,6.00,0.00,0.00,"0.00"
03:45,15.07,15.97,0.00,0.00,5.83,0.00,0.00,"0.00"
04:00,14.71,15.75,0.00,0.00,5.93,0.00,0.00,"0.00"
04:15,14.50,15.55,0.00,0.00,6.00,0.00,0.00,"0.00"
04:30,14.43,15.63,0.00,0.00,6.87,0.00,0.00,"0.00"
04:45,14.33,15.41,0.00,0.00,6.40,0.00,0.00,"0.00"
05:00,13.90,15.48,0.00,0.00,5.77,0.00,0.00,"0.00"
05:15,13.75,15.06,0.00,0.00,9.20,0.00,0.00,"0.00"
05:30,13.35,14.83,0.00,0.00,6.13,0.00,0.00,"0.00"
05:45,13.10,14.78,0.00,0.00,6.00,0.00,0.00,"0.00"
06:00,13.10,14.45,0.00,0.00,5.23,0.00,0.00,"0.00"
06:15,13.10,14.65,0.00,0.00,5.60,0.00,0.00,"0.00"
06:30,13.10,14.56,0.00,0.00,69.50,0.00,0.00,"0.00"
06:45,13.03,14.49,0.00,0.00,279.20,0.00,0.00,"0.00"
07:00,13.00,14.49,0.00,0.00,374.50,0.01,0.01,"0.00"
07:15,13.27,14.82,0.40,1.47,407.37,0.19,0.11,"0.00"
07:30,13.77,14.96,3.40,6.33,475.07,0.26,0.14,"0.00"
07:45,14.46,15.27,6.73,12.13,482.20,0.52,0.28,"0.00"
08:00,15.11,15.80,9.27,17.40,565.63,0.84,0.54,"0.00"
08:15,15.74,16.31,12.00,24.93,581.73,1.05,0.68,"0.05"
08:30,16.37,16.77,14.47,35.20,587.37,1.37,0.88,"0.27"
