시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,16.91,15.21,0.00,0.00,11.60,0.00,0.00,"0.00"
00:15,16.68,15.06,0.00,0.00,10.57,0.00,0.00,"0.00"
00:30,16.49,14.91,0.00,0.00,10.00,0.00,0.00,"0.00"
00:45,16.29,14.61,0.00,0.00,10.43,0.00,0.00,"0.00"
01:00,16.01,14.63,0.00,0.00,10.00,0.00,0.00,"0.00"
01:15,15.85,14.70,0.00,0.00,10.43,0.00,0.00,"0.00"
01:30,15.73,14.48,0.00,0.00,10.57,0.00,0.00,"0.00"
01:45,15.51,14.36,0.00,0.00,11.00,0.00,0.00,"0.00"
02:00,15.49,14.23,0.00,0.00,11.00,0.00,0.00,"0.00"
02:15,15.75,14.17,0.00,0.00,9.37,0.00,0.00,"0.00"
02:30,16.17,14.30,0.00,0.00,9.27,0.00,0.00,"0.00"
02:45,16.30,14.42,0.00,0.00,9.03,0.00,0.00,"0.00"
03:00,16.30,14.72,0.00,0.00,9.00,0.00,0.00,"0.00"
03:15,16.37,14.98,0.00,0.00,9.50,0.00,0.00,"0.00"
03:30,16.40,15.00,0.00,0.00,10.60,0.00,0.00,"0.00"
03:45,16.40,14.97,0.00,0.00,11.63,0.00,0.00,"0.00"
04:00,16.40,14.77,0.00,0.00,11.13,0.00,0.00,"0.00"
04:15,16.35,14.67,0.00,0.00,11.50,0.00,0.00,"0.00"
04:30,16.23,14.53,0.00,0.00,15.00,0.00,0.00,"0.00"
04:45,16.03,14.53,0.00,0.00,13.67,0.00,0.00,"0.00"
05:00,15.89,14.40,0.00,0.00,12.00,0.00,0.00,"0.00"
05:15,15.80,14.40,0.00,0.00,12.73,0.00,0.00,"0.00"
05:30,15.73,14.32,0.00,0.00,18.17,0.00,0.00,"0.00"
05:45,15.57,14.30,0.00,0.00,13.67,0.00,0.00,"0.00"
06:00,15.31,14.25,0.00,0.00,68.27,0.00,0.00,"0.00"
06:15,15.05,13.78,0.00,0.00,318.73,0.00,0.00,"0.00"
06:30,15.00,13.60,0.00,0.00,396.63,0.04,0.03,"0.00"
06:45,15.01,13.49,6.80,3.73,471.27,0.18,0.11,"0.00"
07:00,15.55,13.74,17.13,10.27,526.73,0.47,0.29,"0.00"
07:15,16.08,14.02,23.20,14.87,552.87,0.59,0.35,"0.00"
07:30,16.50,14.25,42.47,30.13,585.23,1.47,0.94,"0.05"
07:45,16.89,14.45,45.80,27.73,583.43,1.38,0.89,"0.27"
08:00,16.52,14.30,37.33,21.80,579.23,1.09,0.73,"0.47"
08:15,16.61,14.30,47.93,30.53,581.37,1.48,0.95,"0.70"
08:30,16.93,14.30,61.80,40.20,586.73,1.95,1.20,"0.96"
08:45,17.37,14.28,87.00,58.73,599.40,2.65,1.67,"1.32"
09:00,17.40,14.37,94.00,65.13,600.73,2.97,1.84,"1.71"
09:15,17.68,14.09,88.47,61.73,596.97,2.81,1.74,"2.08"
09:30,17.93,14.29,87.27,61.27,593.93,2.73,1.71,"2.45"
09:45,19.45,14.50,124.80,85.13,601.83,3.75,2.33,"2.94"
10:00,19.99,14.65,159.40,111.80,605.63,4.93,3.04,"3.61"
10:15,19.13,14.57,117.60,81.13,597.77,3.61,2.24,"4.09"
10:30,18.73,14.45,107.53,75.13,601.43,3.37,2.09,"4.53"
10:45,18.63,14.53,105.93,76.20,599.93,3.39,2.12,"4.98"
11:00,18.99,14.85,133.13,95.13,602.80,4.26,2.63,"5.54"
11:15,19.27,14.68,90.67,66.07,602.07,2.97,1.88,"5.95"
