시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,30.90,28.95,0.00,0.00,4.47,0.00,0.00,"0.00"
00:15,30.90,28.99,0.00,0.00,5.37,0.00,0.00,"0.00"
00:30,30.90,28.94,0.00,0.00,5.00,0.00,0.00,"0.00"
00:45,30.90,28.97,0.00,0.00,4.43,0.00,0.00,"0.00"
01:00,30.90,28.95,0.00,0.00,4.03,0.00,0.00,"0.00"
01:15,30.90,28.91,0.00,0.00,4.07,0.00,0.00,"0.00"
01:30,30.87,28.90,0.00,0.00,4.63,0.00,0.00,"0.00"
01:45,30.44,28.90,0.00,0.00,5.27,0.00,0.00,"0.00"
02:00,30.33,28.83,0.00,0.00,6.23,0.00,0.00,"0.00"
02:15,30.17,28.68,0.00,0.00,6.00,0.00,0.00,"0.00"
02:30,29.83,28.27,0.00,0.00,5.37,0.00,0.00,"0.00"
02:45,29.70,28.21,0.00,0.00,4.57,0.00,0.00,"0.00"
03:00,29.70,28.06,0.00,0.00,4.23,0.00,0.00,"0.00"
03:15,29.70,28.06,0.00,0.00,4.17,0.00,0.00,"0.00"
03:30,29.65,28.18,0.00,0.00,4.00,0.00,0.00,"0.00"
03:45,29.60,28.07,0.00,0.00,4.00,0.00,0.00,"0.00"
04:00,29.60,27.95,0.00,0.00,4.07,0.00,0.00,"0.00"
04:15,29.60,27.75,0.00,0.00,4.00,0.00,0.00,"0.00"
04:30,29.60,27.76,0.00,0.00,4.00,0.00,0.00,"0.00"
04:45,29.60,27.71,0.00,0.00,4.00,0.00,0.00,"0.00"
05:00,29.60,27.71,0.00,0.00,4.40,0.00,0.00,"0.00"
05:15,29.60,27.67,0.00,0.00,4.83,0.00,0.00,"0.00"
05:30,29.53,27.63,0.00,0.00,3.67,0.00,0.00,"0.00"
05:45,29.48,27.72,0.00,0.00,10.27,0.00,0.00,"0.00"
06:00,29.36,27.60,0.00,0.00,151.43,0.00,0.00,"0.00"
06:15,29.09,27.60,0.00,0.00,314.90,0.00,0.00,"0.00"
06:30,29.04,27.60,0.00,0.00,383.33,0.00,0.00,"0.00"
06:45,29.45,27.85,3.27,1.00,405.27,0.16,0.09,"0.00"
07:00,29.51,28.15,10.40,5.93,457.13,0.23,0.10,"0.00"
07:15,29.92,28.51,19.47,12.87,511.77,0.42,0.23,"0.00"
07:30,30.23,28.73,30.13,22.87,533.83,0.99,0.61,"0.00"
