시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,24.75,23.40,0.00,0.00,4.13,0.00,0.00,"0.00"
00:15,24.51,23.40,0.00,0.00,4.00,0.00,0.00,"0.00"
00:30,24.23,23.40,0.00,0.00,3.77,0.00,0.00,"0.00"
00:45,24.13,23.40,0.00,0.00,3.50,0.00,0.00,"0.00"
01:00,24.10,23.23,0.00,0.00,3.13,0.00,0.00,"0.00"
01:15,24.10,22.85,0.00,0.00,3.50,0.00,0.00,"0.00"
01:30,24.10,22.74,0.00,0.00,3.50,0.00,0.00,"0.00"
01:45,24.10,22.29,0.00,0.00,3.50,0.00,0.00,"0.00"
02:00,23.92,22.11,0.00,0.00,3.53,0.00,0.00,"0.00"
02:15,23.49,22.10,0.00,0.00,3.50,0.00,0.00,"0.00"
02:30,23.40,22.10,0.00,0.00,3.33,0.00,0.00,"0.00"
02:45,23.32,22.10,0.00,0.00,3.00,0.00,0.00,"0.00"
03:00,22.90,22.07,0.00,0.00,3.27,0.00,0.00,"0.00"
03:15,22.80,21.92,0.00,0.00,3.70,0.00,0.00,"0.00"
03:30,22.80,21.69,0.00,0.00,3.70,0.00,0.00,"0.00"
03:45,22.80,21.25,0.00,0.00,3.50,0.00,0.00,"0.00"
04:00,22.80,21.03,0.00,0.00,3.53,0.00,0.00,"0.00"
04:15,22.71,20.77,0.00,0.00,3.70,0.00,0.00,"0.00"
04:30,22.35,20.70,0.00,0.00,4.00,0.00,0.00,"0.00"
04:45,22.11,20.70,0.00,0.00,6.13,0.00,0.00,"0.00"
05:00,21.95,20.70,0.00,0.00,4.00,0.00,0.00,"0.00"
05:15,21.64,20.70,0.00,0.00,4.30,0.00,0.00,"0.00"
05:30,21.45,20.70,0.00,0.00,3.80,0.00,0.00,"0.00"
05:45,21.40,20.70,0.00,0.00,8.47,0.00,0.00,"0.00"
06:00,21.40,20.70,0.00,0.00,157.67,0.00,0.00,"0.00"
06:15,21.40,20.70,0.00,0.00,360.27,0.01,0.01,"0.00"
06:30,21.57,20.70,3.73,2.07,467.50,0.12,0.07,"0.00"
06:45,22.21,20.70,9.93,9.13,442.27,0.33,0.15,"0.00"
