시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,18.60,17.38,0.00,0.00,5.83,0.00,0.00,"0.00"
00:15,18.50,17.49,0.00,0.00,5.57,0.00,0.00,"0.00"
00:30,18.29,17.20,0.00,0.00,5.23,0.00,0.00,"0.00"
00:45,17.95,16.99,0.00,0.00,5.00,0.00,0.00,"0.00"
01:00,17.90,16.76,0.00,0.00,5.13,0.00,0.00,"0.00"
01:15,17.90,16.75,0.00,0.00,5.67,0.00,0.00,"0.00"
01:30,17.90,16.80,0.00,0.00,6.00,0.00,0.00,"0.00"
01:45,17.94,17.00,0.00,0.00,5.80,0.00,0.00,"0.00"
02:00,17.90,17.02,0.00,0.00,5.13,0.00,0.00,"0.00"
02:15,17.89,17.07,0.00,0.00,5.00,0.00,0.00,"0.00"
02:30,17.71,16.97,0.00,0.00,5.00,0.00,0.00,"0.00"
02:45,17.67,16.95,0.00,0.00,5.00,0.00,0.00,"0.00"
03:00,17.60,16.76,0.00,0.00,5.07,0.00,0.00,"0.00"
03:15,17.53,16.63,0.00,0.00,5.23,0.00,0.00,"0.00"
03:30,17.50,16.65,0.00,0.00,5.00,0.00,0.00,"0.00"
03:45,17.45,16.66,0.00,0.00,5.00,0.00,0.00,"0.00"
04:00,17.34,16.55,0.00,0.00,5.00,0.00,0.00,"0.00"
04:15,17.21,16.50,0.00,0.00,5.00,0.00,0.00,"0.00"
04:30,17.20,16.53,0.00,0.00,5.00,0.00,0.00,"0.00"
04:45,17.20,16.60,0.00,0.00,5.37,0.00,0.00,"0.00"
05:00,17.20,16.57,0.00,0.00,5.50,0.00,0.00,"0.00"
05:15,17.20,16.50,0.00,0.00,5.03,0.00,0.00,"0.00"
05:30,17.20,16.35,0.00,0.00,5.10,0.00,0.00,"0.00"
05:45,17.03,16.20,0.00,0.00,4.93,0.00,0.00,"0.00"
06:00,16.72,15.97,0.00,0.00,4.23,0.00,0.00,"0.00"
06:15,16.70,15.91,0.00,0.00,11.93,0.00,0.00,"0.00"
06:30,16.90,15.92,0.00,0.00,168.47,0.00,0.00,"0.00"
06:45,16.73,15.91,0.00,0.00,315.57,0.00,0.00,"0.00"
07:00,16.65,15.94,0.87,0.07,427.03,0.09,0.06,"0.00"
07:15,17.04,16.25,11.60,6.60,472.97,0.28,0.16,"0.00"
07:30,17.45,16.39,13.67,8.53,507.23,0.23,0.15,"0.00"
07:45,18.05,16.45,30.80,25.53,557.77,1.17,0.73,"0.00"
08:00,18.47,17.02,35.60,26.53,582.87,1.17,0.75,"0.06"
08:15,18.86,17.06,46.80,34.07,579.93,1.48,0.95,"0.29"
08:30,19.84,17.73,62.13,44.80,589.13,1.96,1.20,"0.55"
08:45,20.08,18.12,69.27,48.40,584.10,2.08,1.27,"0.83"
09:00,20.27,18.30,50.33,36.80,576.10,1.61,0.99,"1.06"
09:15,21.36,18.91,109.60,80.73,595.40,3.17,1.96,"1.48"
09:30,22.63,19.77,140.27,113.33,602.63,4.35,2.67,"2.05"
09:45,23.87,20.42,158.07,128.00,600.27,4.89,3.01,"2.72"
10:00,23.30,19.89,93.27,69.00,583.03,2.75,1.67,"3.07"
10:15,23.33,19.76,89.20,66.53,583.77,2.71,1.64,"3.42"
10:30,22.80,19.82,96.53,71.53,587.70,2.84,1.75,"3.79"
10:45,22.55,19.66,74.93,61.33,582.83,2.42,1.47,"4.11"
11:00,23.74,20.24,131.80,96.53,593.63,3.79,2.30,"4.60"
11:15,24.21,20.62,188.40,142.13,597.13,5.47,3.32,"5.31"
11:30,26.17,21.87,258.60,176.47,596.53,6.85,4.13,"6.26"
11:45,26.27,20.93,139.27,102.73,589.30,4.05,2.45,"6.78"
12:00,25.78,20.99,141.33,105.27,591.37,4.21,2.55,"7.33"
12:15,25.67,21.12,163.07,122.67,594.40,4.86,2.94,"7.97"
12:30,26.08,21.41,146.20,112.60,590.00,4.47,2.68,"8.55"
12:45,26.91,21.71,240.07,184.20,594.90,7.09,4.27,"9.50"
13:00,27.20,21.92,181.73,140.00,594.23,5.44,3.29,"10.22"
13:15,25.91,21.43,108.47,79.13,580.70,3.22,1.92,"10.64"
13:30,24.15,20.78,111.80,85.53,586.53,3.39,2.06,"11.08"
13:45,23.27,20.31,51.53,37.73,569.50,1.63,1.00,"11.31"
14:00,21.71,19.58,41.80,32.20,568.43,1.40,0.88,"11.53"
14:15,22.18,19.97,115.87,91.60,593.50,3.60,2.22,"12.01"
14:30,22.73,20.02,81.80,59.20,578.70,2.50,1.52,"12.33"
14:45,22.19,19.51,38.07,27.20,566.50,1.23,0.78,"12.55"
15:00,21.40,19.39,29.93,19.00,560.60,0.98,0.60,"12.74"
15:15,22.05,19.42,76.33,57.13,584.40,2.39,1.45,"13.05"
15:30,22.59,19.48,70.27,50.73,580.10,2.21,1.35,"13.35"
15:45,21.71,19.35,33.73,19.87,566.30,1.01,0.64,"13.55"
16:00,20.66,19.23,15.47,7.80,520.27,0.39,0.24,"13.62"
16:15,20.11,18.99,6.87,2.00,502.40,0.12,0.06,"13.62"
16:30,19.89,18.62,6.40,2.07,522.33,0.10,0.05,"13.62"
16:45,19.50,18.60,8.27,3.87,537.77,0.08,0.05,"13.62"
17:00,19.35,18.53,5.07,1.33,541.47,0.06,0.04,"13.62"
17:15,19.04,18.19,0.40,0.00,524.03,0.03,0.01,"13.62"
17:30,18.60,17.90,0.00,0.00,500.47,0.00,0.00,"13.62"
17:45,18.41,17.90,0.00,0.00,337.70,0.00,0.00,"13.62"
18:00,17.91,17.79,0.00,0.00,110.63,0.00,0.00,"13.62"
18:15,17.83,17.45,0.00,0.00,37.37,0.00,0.00,"13.62"
18:30,17.61,17.20,0.00,0.00,31.20,0.00,0.00,"13.62"
18:45,17.50,17.18,0.00,0.00,31.13,0.00,0.00,"13.62"
19:00,17.29,16.93,0.00,0.00,30.30,0.00,0.00,"13.62"
19:15,17.20,16.79,0.00,0.00,29.70,0.00,0.00,"13.62"
19:30,17.17,16.67,0.00,0.00,29.23,0.00,0.00,"13.62"
19:45,16.97,16.60,0.00,0.00,29.37,0.00,0.00,"13.62"
20:00,16.81,16.60,0.00,0.00,32.77,0.00,0.00,"13.62"
20:15,16.90,16.57,0.00,0.00,30.33,0.00,0.00,"13.62"
20:30,16.72,16.50,0.00,0.00,28.93,0.00,0.00,"13.62"
20:45,16.58,16.50,0.00,0.00,28.07,0.00,0.00,"13.62"
21:00,16.45,16.49,0.00,0.00,29.40,0.00,0.00,"13.62"
21:15,16.00,16.22,0.00,0.00,27.73,0.00,0.00,"13.62"
21:30,15.85,15.95,0.00,0.00,25.67,0.00,0.00,"13.62"
21:45,15.80,15.91,0.00,0.00,24.10,0.00,0.00,"13.62"
22:00,15.79,15.90,0.00,0.00,23.87,0.00,0.00,"13.62"
22:15,15.61,15.84,0.00,0.00,22.37,0.00,0.00,"13.62"
22:30,15.39,15.80,0.00,0.00,11.90,0.00,0.00,"13.62"
22:45,15.20,15.47,0.00,0.00,8.93,0.00,0.00,"13.62"
23:00,15.15,15.20,0.00,0.00,8.33,0.00,0.00,"13.62"
23:15,15.07,15.20,0.00,0.00,7.03,0.00,0.00,"13.62"
23:30,15.00,15.13,0.00,0.00,6.40,0.00,0.00,"13.62"
23:45,14.70,14.95,0.00,0.00,6.30,0.00,0.00,"13.62"
