시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,25.91,25.30,0.00,0.00,5.57,0.00,0.00,"0.00"
00:15,26.03,25.39,0.00,0.00,5.43,0.00,0.00,"0.00"
00:30,26.10,25.47,0.00,0.00,5.00,0.00,0.00,"0.00"
00:45,26.10,25.62,0.00,0.00,5.00,0.00,0.00,"0.00"
01:00,26.10,25.51,0.00,0.00,5.17,0.00,0.00,"0.00"
01:15,26.10,25.55,0.00,0.00,4.77,0.00,0.00,"0.00"
01:30,26.10,25.61,0.00,0.00,5.00,0.00,0.00,"0.00"
01:45,25.95,25.11,0.00,0.00,5.00,0.00,0.00,"0.00"
02:00,25.57,24.93,0.00,0.00,5.00,0.00,0.00,"0.00"
02:15,25.54,24.85,0.00,0.00,5.00,0.00,0.00,"0.00"
02:30,25.50,24.85,0.00,0.00,5.00,0.00,0.00,"0.00"
02:45,25.50,24.81,0.00,0.00,5.00,0.00,0.00,"0.00"
03:00,25.50,24.87,0.00,0.00,5.00,0.00,0.00,"0.00"
03:15,25.50,25.03,0.00,0.00,5.07,0.00,0.00,"0.00"
03:30,25.50,24.83,0.00,0.00,5.00,0.00,0.00,"0.00"
03:45,25.50,24.81,0.00,0.00,5.13,0.00,0.00,"0.00"
04:00,25.50,24.80,0.00,0.00,5.33,0.00,0.00,"0.00"
04:15,25.50,24.89,0.00,0.00,5.00,0.00,0.00,"0.00"
04:30,25.50,25.25,0.00,0.00,4.87,0.00,0.00,"0.00"
04:45,25.57,25.30,0.00,0.00,4.80,0.00,0.00,"0.00"
05:00,25.94,25.33,0.00,0.00,27.87,0.00,0.00,"0.00"
05:15,26.00,25.41,0.00,0.00,184.70,0.00,0.00,"0.00"
05:30,26.09,25.80,0.00,0.00,255.67,0.00,0.00,"0.00"
05:45,26.10,26.00,0.00,0.00,282.60,0.00,0.00,"0.00"
06:00,26.10,26.00,0.00,0.00,314.23,0.00,0.00,"0.00"
06:15,26.10,26.00,0.00,0.00,381.63,0.00,0.00,"0.00"
06:30,26.15,26.04,0.00,0.00,376.77,0.00,0.00,"0.00"
06:45,26.27,26.10,0.00,0.00,347.00,0.00,0.00,"0.00"
07:00,26.27,26.10,0.00,0.00,298.93,0.00,0.00,"0.00"
07:15,25.97,25.54,0.00,0.00,390.67,0.00,0.00,"0.00"
07:30,25.78,25.50,0.00,0.00,385.00,0.01,0.02,"0.00"
07:45,26.05,25.68,4.13,1.40,442.93,0.10,0.07,"0.00"
08:00,26.59,25.99,15.87,8.27,471.40,0.36,0.20,"0.00"
08:15,26.21,26.00,0.07,0.00,518.57,0.00,0.01,"0.00"
08:30,26.20,25.95,0.00,0.00,536.63,0.00,0.01,"0.00"
08:45,26.20,25.96,0.00,0.00,510.20,0.00,0.00,"0.00"
09:00,26.20,25.82,0.00,0.00,514.90,0.00,0.01,"0.00"
09:15,26.20,25.61,0.00,0.00,512.37,0.00,0.00,"0.00"
09:30,25.78,25.17,0.00,0.00,508.37,0.01,0.00,"0.00"
09:45,25.50,24.80,0.00,0.00,482.47,0.00,0.00,"0.00"
10:00,25.50,24.80,0.07,0.00,500.20,0.01,0.01,"0.00"
10:15,25.75,24.82,15.73,11.80,531.70,0.49,0.30,"0.00"
10:30,26.11,24.80,38.13,25.87,561.97,1.21,0.74,"0.00"
10:45,26.71,25.13,39.00,29.13,560.30,1.24,0.78,"0.02"
11:00,27.87,25.31,121.73,82.07,593.30,3.29,2.04,"0.47"
11:15,28.27,25.40,62.67,40.33,562.37,1.78,1.07,"0.72"
11:30,27.66,25.40,41.27,29.67,560.13,1.29,0.78,"0.94"
11:45,28.75,25.81,52.33,38.27,560.83,1.62,0.98,"1.17"
12:00,29.23,26.23,67.67,42.67,565.20,1.84,1.12,"1.43"
12:15,28.99,26.67,55.87,37.33,549.40,1.60,0.96,"1.68"
12:30,30.96,26.91,56.00,47.47,561.70,1.86,1.12,"1.95"
12:45,34.31,27.55,158.27,114.93,557.83,4.67,2.62,"2.51"
13:00,37.77,28.42,215.00,145.20,568.60,5.67,3.27,"3.23"
13:15,41.51,30.29,462.80,304.07,587.90,11.75,6.97,"4.87"
13:30,41.09,32.27,376.07,269.67,580.10,10.51,6.16,"6.30"
13:45,37.71,32.24,143.87,93.27,562.07,3.77,2.21,"6.83"
14:00,32.89,30.61,35.60,26.80,539.43,1.19,0.70,"7.04"
14:15,30.23,29.27,25.47,19.27,537.97,0.89,0.55,"7.23"
14:30,29.70,28.80,40.20,27.40,551.63,1.22,0.76,"7.44"
14:45,30.11,29.19,55.20,38.80,557.93,1.67,0.99,"7.68"
15:00,29.98,29.37,41.33,27.73,550.40,1.28,0.77,"7.90"
15:15,28.83,28.53,22.73,14.07,514.23,0.61,0.36,"7.97"
15:30,28.53,28.16,19.67,13.00,521.27,0.64,0.41,"8.14"
15:45,27.70,28.11,14.33,9.00,511.40,0.24,0.11,"8.14"
16:00,27.50,28.65,11.27,5.47,536.70,0.09,0.04,"8.14"
16:15,27.60,28.71,1.00,0.07,531.93,0.02,0.02,"8.14"
16:30,27.18,27.83,0.13,0.00,509.17,0.01,0.01,"8.14"
16:45,26.56,26.56,0.00,0.00,526.54,0.00,0.00,"8.14"
17:00,26.23,26.20,0.00,0.00,488.93,0.00,0.00,"8.14"
17:15,26.20,26.20,0.00,0.00,528.57,0.00,0.00,"8.14"
17:30,26.20,26.18,0.00,0.00,505.33,0.00,0.00,"8.14"
17:45,25.91,25.35,0.00,0.00,497.90,0.00,0.00,"8.14"
18:00,25.50,24.80,1.47,0.13,509.27,0.05,0.03,"8.14"
18:15,25.53,25.14,1.93,0.47,546.47,0.03,0.01,"8.14"
18:30,25.62,25.26,0.00,0.00,530.60,0.00,0.00,"8.14"
18:45,25.66,25.29,0.53,0.00,520.93,0.01,0.01,"8.14"
19:00,26.01,25.30,1.00,0.07,528.77,0.03,0.02,"8.14"
19:15,26.10,25.36,0.00,0.00,527.10,0.00,0.00,"8.14"
19:30,26.10,25.68,0.00,0.00,478.13,0.00,0.00,"8.14"
19:45,26.10,25.95,0.00,0.00,403.70,0.00,0.00,"8.14"
20:00,26.10,26.00,0.00,0.00,234.63,0.00,0.00,"8.14"
20:15,26.10,26.31,0.00,0.00,67.10,0.00,0.00,"8.14"
20:30,26.37,27.19,0.00,0.00,30.80,0.00,0.00,"8.14"
20:45,26.77,27.55,0.00,0.00,25.67,0.00,0.00,"8.14"
21:00,26.80,27.63,0.00,0.00,23.10,0.00,0.00,"8.14"
21:15,26.80,27.63,0.00,0.00,22.90,0.00,0.00,"8.14"
21:30,26.80,27.68,0.00,0.00,22.83,0.00,0.00,"8.14"
21:45,26.80,27.77,0.00,0.00,20.50,0.00,0.00,"8.14"
22:00,26.80,27.69,0.00,0.00,18.70,0.00,0.00,"8.14"
22:15,26.44,27.60,0.00,0.00,17.57,0.00,0.00,"8.14"
22:30,26.20,27.60,0.00,0.00,16.90,0.00,0.00,"8.14"
22:45,26.20,27.51,0.00,0.00,9.47,0.00,0.00,"8.14"
23:00,26.17,26.35,0.00,0.00,8.30,0.00,0.00,"8.14"
23:15,26.00,26.20,0.00,0.00,8.13,0.00,0.00,"8.14"
23:30,25.82,25.97,0.00,0.00,7.17,0.00,0.00,"8.14"
23:45,25.68,25.79,0.00,0.00,6.27,0.00,0.00,"8.14"
