시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,5.70,5.69,0.00,0.00,12.33,0.00,0.00,"0.00"
00:15,5.61,5.53,0.00,0.00,11.47,0.00,0.00,"0.00"
00:30,5.32,5.25,0.00,0.00,10.10,0.00,0.00,"0.00"
00:45,5.30,5.00,0.00,0.00,10.53,0.00,0.00,"0.00"
01:00,5.30,5.00,0.00,0.00,11.13,0.00,0.00,"0.00"
01:15,5.30,5.00,0.00,0.00,10.10,0.00,0.00,"0.00"
01:30,5.19,5.00,0.00,0.00,9.77,0.00,0.00,"0.00"
01:45,4.51,4.87,0.00,0.00,9.17,0.00,0.00,"0.00"
02:00,4.30,4.80,0.00,0.00,9.07,0.00,0.00,"0.00"
02:15,4.30,4.71,0.00,0.00,9.07,0.00,0.00,"0.00"
02:30,4.30,4.60,0.00,0.00,9.87,0.00,0.00,"0.00"
02:45,4.30,4.49,0.00,0.00,9.70,0.00,0.00,"0.00"
03:00,4.30,4.27,0.00,0.00,10.00,0.00,0.00,"0.00"
03:15,4.20,3.89,0.00,0.00,10.00,0.00,0.00,"0.00"
03:30,4.20,3.60,0.00,0.00,11.47,0.00,0.00,"0.00"
03:45,4.20,3.60,0.00,0.00,12.63,0.00,0.00,"0.00"
04:00,4.20,3.60,0.00,0.00,12.13,0.00,0.00,"0.00"
04:15,3.99,3.60,0.00,0.00,12.13,0.00,0.00,"0.00"
04:30,3.90,3.60,0.00,0.00,13.47,0.00,0.00,"0.00"
04:45,3.76,3.60,0.00,0.00,12.00,0.00,0.00,"0.00"
05:00,3.33,3.60,0.00,0.00,12.00,0.00,0.00,"0.00"
05:15,3.18,3.60,0.00,0.00,13.27,0.00,0.00,"0.00"
05:30,2.93,3.60,0.00,0.00,13.00,0.00,0.00,"0.00"
05:45,2.90,3.60,0.00,0.00,13.33,0.00,0.00,"0.00"
06:00,2.90,3.60,0.00,0.00,13.37,0.00,0.00,"0.00"
06:15,2.90,3.60,0.00,0.00,14.30,0.00,0.00,"0.00"
06:30,2.90,3.50,0.00,0.00,108.60,0.00,0.00,"0.00"
06:45,2.90,3.50,0.00,0.00,293.10,0.00,0.00,"0.00"
07:00,2.93,3.50,0.13,0.07,414.83,0.07,0.05,"0.00"
07:15,3.77,3.50,6.87,5.47,489.87,0.19,0.10,"0.00"
07:30,4.13,3.72,19.00,15.73,559.57,0.79,0.52,"0.00"
07:45,5.17,4.61,30.20,26.13,594.07,1.21,0.80,"0.04"
08:00,5.56,4.80,39.73,36.40,598.57,1.62,1.03,"0.28"
08:15,6.23,4.80,52.40,40.93,607.20,1.85,1.18,"0.54"
08:30,7.28,5.18,65.00,48.20,604.67,2.19,1.38,"0.84"
08:45,8.08,5.87,80.20,63.47,610.63,2.72,1.74,"1.21"
09:00,8.74,6.37,99.87,78.00,621.50,3.26,2.09,"1.67"
09:15,9.50,7.26,117.47,88.07,621.30,3.70,2.35,"2.17"
09:30,9.79,7.13,113.20,86.80,619.10,3.62,2.31,"2.68"
09:45,10.69,7.51,119.53,94.67,618.70,3.98,2.51,"3.22"
10:00,11.07,8.03,132.27,109.20,619.90,4.55,2.88,"3.85"
10:15,11.42,8.13,126.07,117.27,621.97,4.87,3.09,"4.53"
10:30,12.30,9.12,141.27,130.47,623.20,5.40,3.43,"5.29"
10:45,13.15,9.57,147.80,132.47,620.03,5.47,3.45,"6.06"
11:00,14.19,10.78,339.80,164.13,623.53,6.60,4.18,"7.00"
