시간,표면온도(°C),대기온도(°C),수평일사량(Wh/㎡),입사일사량(Wh/㎡),전압(V),전류(A),전력(kW),발전량(kWh)
00:00,5.55,5.75,0.00,0.00,11.73,0.00,0.00,"0.00"
00:15,5.32,5.65,0.00,0.00,12.63,0.00,0.00,"0.00"
00:30,5.29,5.47,0.00,0.00,12.73,0.00,0.00,"0.00"
00:45,5.11,5.18,0.00,0.00,9.90,0.00,0.00,"0.00"
01:00,4.90,5.06,0.00,0.00,9.60,0.00,0.00,"0.00"
01:15,4.60,5.00,0.00,0.00,9.37,0.00,0.00,"0.00"
01:30,4.41,5.00,0.00,0.00,8.53,0.00,0.00,"0.00"
01:45,4.35,5.00,0.00,0.00,8.00,0.00,0.00,"0.00"
02:00,4.30,5.00,0.00,0.00,7.37,0.00,0.00,"0.00"
02:15,4.30,5.00,0.00,0.00,7.00,0.00,0.00,"0.00"
02:30,4.30,5.00,0.00,0.00,7.27,0.00,0.00,"0.00"
02:45,4.29,5.00,0.00,0.00,7.70,0.00,0.00,"0.00"
03:00,4.20,5.00,0.00,0.00,7.00,0.00,0.00,"0.00"
03:15,4.16,5.00,0.00,0.00,10.00,0.00,0.00,"0.00"
03:30,4.10,5.00,0.00,0.00,7.30,0.00,0.00,"0.00"
03:45,4.07,5.00,0.00,0.00,7.00,0.00,0.00,"0.00"
04:00,4.01,4.97,0.00,0.00,7.43,0.00,0.00,"0.00"
04:15,3.95,4.81,0.00,0.00,8.00,0.00,0.00,"0.00"
04:30,3.90,4.80,0.00,0.00,8.00,0.00,0.00,"0.00"
04:45,3.90,4.80,0.00,0.00,8.00,0.00,0.00,"0.00"
05:00,3.90,4.77,0.00,0.00,8.07,0.00,0.00,"0.00"
05:15,3.90,4.71,0.00,0.00,10.03,0.00,0.00,"0.00"
05:30,3.90,4.76,0.00,0.00,10.53,0.00,0.00,"0.00"
05:45,3.91,4.80,0.00,0.00,9.20,0.00,0.00,"0.00"
06:00,4.10,4.80,0.00,0.00,10.00,0.00,0.00,"0.00"
06:15,4.59,4.91,0.00,0.00,11.37,0.00,0.00,"0.00"
06:30,5.16,5.31,0.00,0.00,12.17,0.00,0.00,"0.00"
06:45,5.50,5.51,0.00,0.00,16.00,0.00,0.00,"0.00"
07:00,5.48,5.65,0.00,0.00,125.53,0.00,0.00,"0.00"
07:15,5.26,5.68,0.00,0.00,303.33,0.00,0.00,"0.00"
07:30,4.77,5.60,0.00,0.00,407.97,0.06,0.04,"0.00"
07:45,4.94,5.60,4.33,3.13,471.43,0.17,0.10,"0.00"
08:00,5.49,6.00,13.20,9.07,512.93,0.35,0.22,"0.00"
08:15,5.81,6.47,15.73,11.13,559.83,0.59,0.40,"0.00"
08:30,6.27,6.69,15.53,14.27,557.37,0.68,0.45,"0.00"
08:45,6.30,7.20,32.60,32.67,607.60,1.55,1.00,"0.09"
09:00,6.70,7.49,44.27,47.33,610.00,2.08,1.34,"0.38"
09:15,7.59,8.06,53.27,56.40,616.27,2.41,1.56,"0.72"
09:30,8.34,8.81,65.00,69.33,619.87,2.87,1.86,"1.11"
09:45,9.65,9.61,83.87,84.20,621.60,3.43,2.20,"1.60"
10:00,10.99,10.41,100.87,99.13,620.80,3.97,2.53,"2.15"
10:15,12.07,11.43,156.80,114.53,620.53,4.48,2.85,"2.77"
10:30,13.81,13.15,213.33,142.60,619.87,5.65,3.56,"3.57"
10:45,15.13,13.31,157.33,111.60,606.67,4.47,2.81,"4.21"
11:00,15.83,13.99,183.60,140.20,615.87,5.33,3.35,"4.97"
11:15,15.87,13.40,76.87,62.27,593.87,2.57,1.60,"5.33"
11:30,15.13,13.17,92.60,77.07,601.60,3.21,1.99,"5.75"
11:45,16.13,13.56,108.00,84.00,571.07,3.45,2.02,"6.20"
12:00,15.79,13.93,96.15,77.92,594.77,3.28,2.02,"6.63"
12:15,15.45,13.82,94.47,77.47,609.53,3.07,1.93,"7.05"
12:30,15.16,13.79,74.33,56.27,587.13,2.44,1.49,"7.39"
12:45,15.11,13.52,72.00,50.27,587.67,2.29,1.40,"7.69"
13:00,15.36,13.93,116.33,101.93,603.93,4.17,2.59,"8.24"
13:15,17.33,14.48,204.13,199.40,614.87,7.66,4.71,"9.31"
13:30,18.09,14.65,161.47,147.73,609.73,5.89,3.64,"10.13"
13:45,18.79,15.38,151.13,154.67,611.40,5.79,3.63,"10.97"
14:00,19.41,15.58,164.33,188.87,605.83,7.13,4.38,"11.94"
14:15,18.53,14.68,97.80,107.93,601.53,4.09,2.51,"12.47"
14:30,19.28,14.61,177.07,247.00,612.47,8.80,5.45,"13.71"
14:45,19.83,14.61,155.47,200.53,614.60,7.30,4.54,"14.75"
15:00,20.02,14.77,144.80,193.07,610.73,6.90,4.27,"15.71"
15:15,19.72,14.65,110.33,151.40,611.67,5.39,3.34,"16.47"
15:30,17.15,13.93,59.33,65.73,591.93,2.65,1.63,"16.81"
15:45,15.76,13.45,42.27,40.00,587.00,1.70,1.07,"17.06"
16:00,13.89,12.00,12.73,10.53,504.63,0.47,0.26,"17.11"
16:15,12.69,11.29,20.07,21.53,552.30,0.90,0.56,"17.23"
16:30,11.99,10.95,14.47,18.67,567.90,0.83,0.51,"17.36"
16:45,11.23,10.50,12.27,25.93,587.70,0.88,0.60,"17.56"
17:00,10.45,10.20,0.93,4.00,519.80,0.12,0.07,"17.57"
17:15,9.52,9.60,0.00,0.00,553.07,0.00,0.00,"17.57"
17:30,9.03,9.18,0.00,0.00,309.93,0.00,0.00,"17.57"
17:45,8.69,8.98,0.00,0.00,102.50,0.00,0.00,"17.57"
18:00,8.36,8.74,0.00,0.00,47.33,0.00,0.00,"17.57"
18:15,8.11,8.20,0.00,0.00,40.80,0.00,0.00,"17.57"
18:30,7.87,7.76,0.00,0.00,40.57,0.00,0.00,"17.57"
18:45,7.49,7.57,0.00,0.00,40.27,0.00,0.00,"17.57"
19:00,7.06,7.01,0.00,0.00,40.20,0.00,0.00,"17.57"
19:15,6.53,6.45,0.00,0.00,40.17,0.00,0.00,"17.57"
19:30,6.33,5.99,0.00,0.00,40.20,0.00,0.00,"17.57"
19:45,6.05,5.77,0.00,0.00,40.60,0.00,0.00,"17.57"
20:00,5.66,5.36,0.00,0.00,41.77,0.00,0.00,"17.57"
20:15,5.36,5.00,0.00,0.00,41.63,0.00,0.00,"17.57"
20:30,4.83,4.73,0.00,0.00,44.93,0.00,0.00,"17.57"
20:45,4.34,3.93,0.00,0.00,44.47,0.00,0.00,"17.57"
21:00,4.11,3.60,0.00,0.00,41.03,0.00,0.00,"17.57"
21:15,3.90,3.50,0.00,0.00,40.97,0.00,0.00,"17.57"
21:30,3.69,3.21,0.00,0.00,37.30,0.00,0.00,"17.57"
21:45,2.98,2.66,0.00,0.00,35.03,0.00,0.00,"17.57"
22:00,2.90,2.20,0.00,0.00,34.13,0.00,0.00,"17.57"
